,SPY,XLF,XLK,XLE,XLV,XLI,XLY,XLP,XLU,XLB,TLT,GLD,USO,HYG,UUP,^VIX
2018-05-15,238.9530029296875,24.118406295776367,31.997262954711914,27.08736228942871,71.69379425048828,64.79816436767578,48.3025016784668,39.484153747558594,19.225452423095703,24.96024513244629,92.66307067871094,122.4800033569336,115.19999694824219,55.173465728759766,20.486600875854492,14.630000114440918
2018-05-16,239.95785522460938,24.16118621826172,32.14059829711914,27.182003021240234,72.09355163574219,65.03353118896484,48.70471954345703,39.76429748535156,19.074798583984375,25.25668716430664,92.30744171142578,122.29000091552734,115.68000030517578,55.24462127685547,20.536771774291992,13.420000076293945
2018-05-17,239.75509643554688,24.109853744506836,31.974151611328125,27.592090606689453,72.1196060180664,65.2863540649414,48.542911529541016,39.900352478027344,18.92028045654297,25.31597137451172,91.84114837646484,122.36000061035156,115.91999816894531,55.27692794799805,20.561859130859375,13.430000305175781
2018-05-18,239.1557159423828,23.913074493408203,31.840084075927734,27.378292083740234,72.30210876464844,65.66993713378906,48.48280715942383,39.65224075317383,18.924152374267578,25.349853515625,92.63145446777344,122.41000366210938,115.44000244140625,55.21873474121094,20.603668212890625,13.420000076293945
2018-05-21,240.95382690429688,24.084186553955078,32.11747360229492,27.6586971282959,72.37162780761719,66.66372680664062,48.750938415527344,39.820316314697266,19.020719528198242,25.485370635986328,92.67887878417969,122.4800033569336,117.36000061035156,55.29631423950195,20.586946487426758,13.079999923706055
2018-05-22,240.28392028808594,24.24674415588379,32.07124328613281,27.2906551361084,72.23258972167969,65.8442611694336,48.53366470336914,39.7482795715332,19.090246200561523,25.273622512817383,92.53666687011719,122.41000366210938,116.4800033569336,55.33514404296875,20.578580856323242,13.220000267028809
2018-05-23,240.9449920654297,24.092735290527344,32.307029724121094,27.287147521972656,72.46720886230469,65.78325653076172,48.88501739501953,39.89235305786133,19.264083862304688,25.214338302612305,93.20838165283203,122.54000091552734,116.08000183105469,55.38040542602539,20.662202835083008,12.579999923706055
2018-05-24,240.45143127441406,23.904512405395508,32.270042419433594,26.838502883911133,72.1804428100586,66.1058120727539,48.991355895996094,39.86033248901367,19.422456741333008,25.125408172607422,93.9513168334961,123.58999633789062,114.31999969482422,55.4127082824707,20.637115478515625,12.529999732971191
2018-05-25,239.8784637451172,23.8275146484375,32.246925354003906,26.140989303588867,72.076171875,65.98373413085938,49.06532287597656,39.92438507080078,19.507436752319336,24.98988914489746,94.53611755371094,123.20999908447266,109.44000244140625,55.322166442871094,20.737457275390625,13.220000267028809
2018-05-29,237.11965942382812,23.031837463378906,32.07124328613281,26.06037139892578,71.33748626708984,64.92892456054688,48.68621826171875,39.83631896972656,19.507436752319336,24.55792999267578,96.60669708251953,123.19000244140625,108.08000183105469,55.08942413330078,20.879606246948242,17.020000457763672
2018-05-30,240.28392028808594,23.45106315612793,32.307029724121094,26.849018096923828,72.4063949584961,65.8442611694336,49.13003921508789,40.3966178894043,19.665813446044922,24.845905303955078,95.95867919921875,123.37000274658203,110.63999938964844,55.25754928588867,20.720733642578125,14.9399995803833
2018-05-31,238.81202697753906,23.254283905029297,32.31626510620117,26.645719528198242,71.6156005859375,64.89403533935547,48.8942756652832,39.7482795715332,19.69672203063965,24.638395309448242,95.80060577392578,123.0999984741211,108.4000015258789,55.205814361572266,20.704010009765625,15.430000305175781
2018-06-01,241.1566162109375,23.510957717895508,32.866432189941406,26.77190399169922,72.44114685058594,65.60889434814453,49.25486755371094,39.7482795715332,19.395410537719727,25.01529884338379,95.2944107055664,122.48999786376953,106.0,55.33180236816406,20.737457275390625,13.460000038146973
2018-06-04,242.3024444580078,23.58795738220215,33.129947662353516,26.540571212768555,72.71054077148438,65.51300048828125,49.805030822753906,40.076446533203125,19.240907669067383,25.159282684326172,94.60528564453125,122.37000274658203,104.95999908447266,55.44868850708008,20.720733642578125,12.739999771118164
2018-06-05,242.47874450683594,23.485288619995117,33.245540618896484,26.477474212646484,72.56281280517578,65.59146118164062,50.096275329589844,39.89235305786133,19.14046859741211,25.349853515625,94.82710266113281,122.8499984741211,105.76000213623047,55.513675689697266,20.695646286010742,12.399999618530273
2018-06-06,244.50595092773438,23.913074493408203,33.462825775146484,26.603666305541992,73.37966918945312,66.14067077636719,50.56322479248047,39.94038391113281,18.684646606445312,25.819917678833008,94.05870819091797,122.91999816894531,105.27999877929688,55.65005111694336,20.637115478515625,11.640000343322754
2018-06-07,244.4795379638672,23.99007797241211,33.19467544555664,27.006744384765625,73.47527313232422,66.41963195800781,50.711158752441406,40.188507080078125,18.81598472595215,25.688640594482422,94.9696273803711,122.86000061035156,106.80000305175781,55.6695442199707,20.595304489135742,12.130000114440918
2018-06-08,245.2023162841797,24.02429962158203,33.13920211791992,26.954166412353516,73.90107727050781,66.63758087158203,50.81748962402344,40.68475341796875,18.808256149291992,25.760629653930664,94.68450164794922,123.01000213623047,106.16000366210938,55.63707733154297,20.603668212890625,12.180000305175781
2018-06-11,245.5284423828125,23.97295379638672,33.176185607910156,27.094369888305664,74.04012298583984,66.76832580566406,51.02092361450195,41.02093505859375,18.76963233947754,25.798748016357422,94.51016235351562,123.2300033569336,106.87999725341797,55.74100875854492,20.620389938354492,12.350000381469727
2018-06-12,245.84571838378906,23.913074493408203,33.3380012512207,26.8875732421875,73.99667358398438,66.69859313964844,51.265933990478516,41.10096740722656,18.985950469970703,25.832626342773438,94.53395080566406,122.81999969482422,107.19999694824219,55.78645324707031,20.662202835083008,12.34000015258789
2018-06-13,245.06129455566406,23.8275146484375,33.16694641113281,26.78592300415039,74.0140609741211,66.16681671142578,51.344539642333984,40.97290802001953,18.935731887817383,25.553125381469727,94.4864501953125,123.19000244140625,107.76000213623047,55.80596923828125,20.628755569458008,12.9399995803833
2018-06-14,245.6781768798828,23.605064392089844,33.40272521972656,26.747365951538086,74.39642333984375,65.91399383544922,51.88081741333008,41.04493713378906,19.171369552612305,25.59123992919922,95.2706298828125,123.37999725341797,108.16000366210938,55.96834945678711,20.896333694458008,12.119999885559082
2018-06-15,245.36483764648438,23.604206085205078,33.275142669677734,26.172887802124023,74.54120635986328,65.74944305419922,51.96610641479492,41.57246780395508,19.307775497436523,25.412548065185547,95.3577880859375,121.33999633789062,104.4000015258789,55.93585968017578,20.879606246948242,11.979999542236328
2018-06-18,244.8601837158203,23.56124496459961,33.312255859375,26.43401336669922,73.82599639892578,65.47814178466797,51.8780403137207,40.967525482177734,19.370140075683594,25.34873390197754,95.2706298828125,121.11000061035156,106.31999969482422,55.929359436035156,20.879606246948242,12.3100004196167
2018-06-19,243.9217071533203,23.501100540161133,33.140586853027344,26.3740291595459,74.01787567138672,64.09522247314453,51.813133239746094,41.18529510498047,19.561111450195312,24.884981155395508,95.82511901855469,120.80000305175781,105.12000274658203,55.8514289855957,20.93814468383789,13.350000381469727
2018-06-20,244.33782958984375,23.440954208374023,33.21018600463867,26.4904727935791,74.17486572265625,64.13897705078125,52.05881118774414,41.225616455078125,19.576698303222656,24.80414581298828,94.98550415039062,120.26000213623047,106.23999786376953,55.909881591796875,20.954866409301758,12.789999961853027
2018-06-21,242.80606079101562,23.372201919555664,32.95500564575195,25.999975204467773,73.74748229980469,63.33374786376953,51.68798065185547,41.3062858581543,19.64295768737793,24.540369033813477,95.48448181152344,120.05000305175781,106.4800033569336,55.7929573059082,20.896333694458008,14.640000343322754
2018-06-22,243.2488250732422,23.260498046875,32.84828567504883,26.518712997436523,74.07893371582031,63.55257034301758,51.59991455078125,41.64506530761719,19.77937126159668,24.897747039794922,95.47657775878906,120.33999633789062,112.16000366210938,55.79946517944336,20.821077346801758,13.770000457763672
2018-06-25,239.93748474121094,23.011306762695312,32.16627883911133,25.985858917236328,73.39860534667969,62.747318267822266,50.478172302246094,41.854774475097656,20.10675048828125,24.51058006286621,95.69048309326172,119.88999938964844,110.16000366210938,55.6695442199707,20.78763198852539,17.329999923706055
2018-06-26,240.46868896484375,22.933977127075195,32.29618835449219,26.314037322998047,73.17180633544922,62.98362350463867,50.83972930908203,41.67732620239258,20.1301326751709,24.604183197021484,95.82511901855469,119.26000213623047,114.16000366210938,55.66305160522461,20.896333694458008,15.920000076293945
2018-06-27,238.47657775878906,22.65041732788086,31.855436325073242,26.666915893554688,72.55252075195312,62.475990295410156,50.181522369384766,41.58858871459961,20.22756576538086,24.52760124206543,96.72818756103516,118.58000183105469,117.19999694824219,55.54612731933594,21.021760940551758,17.90999984741211
2018-06-28,239.84002685546875,22.848047256469727,32.245155334472656,26.63163185119629,72.64847564697266,62.563514709472656,50.57551956176758,41.58858871459961,20.219768524169922,24.621198654174805,96.751953125,118.22000122070312,118.87999725341797,55.39026641845703,21.021760940551758,16.850000381469727
2018-06-29,240.1853790283203,22.848047256469727,32.23123550415039,26.7974796295166,72.79674530029297,62.69477462768555,50.66358184814453,41.564395904541016,20.25095558166504,24.70629119873047,96.41925048828125,118.6500015258789,120.4800033569336,55.260353088378906,20.854524612426758,16.09000015258789
2018-07-02,240.69882202148438,22.959754943847656,32.51887893676758,26.40226173400879,73.02352142333984,62.834835052490234,50.733116149902344,41.322418212890625,20.39515495300293,24.574399948120117,96.3438720703125,117.45999908447266,119.68000030517578,55.31322479248047,20.954866409301758,15.600000381469727
2018-07-03,239.848876953125,22.753524780273438,32.13379669189453,26.568103790283203,73.19796752929688,62.63352584838867,50.478172302246094,41.41920852661133,20.453617095947266,24.5318546295166,96.8598403930664,118.6500015258789,119.36000061035156,55.31972885131836,20.887969970703125,16.139999389648438
2018-07-05,241.80563354492188,22.80508804321289,32.58848571777344,26.539873123168945,73.95681762695312,62.939884185791016,50.728485107421875,41.99190139770508,20.562742233276367,24.744571685791016,97.13777923583984,119.05000305175781,118.23999786376953,55.52851867675781,20.821077346801758,14.970000267028809
2018-07-06,243.85081481933594,22.916791915893555,32.96892166137695,26.70220184326172,75.02095031738281,63.15869903564453,51.127113342285156,42.1209602355957,20.722536087036133,24.867963790893555,97.45533752441406,118.86000061035156,119.68000030517578,55.67203903198242,20.754180908203125,13.369999885559082
2018-07-09,246.04656982421875,23.440954208374023,33.21946716308594,27.100950241088867,75.5704345703125,64.33152770996094,51.73897171020508,41.95963668823242,20.083362579345703,25.089204788208008,96.82814025878906,119.1500015258789,120.23999786376953,55.75688171386719,20.762544631958008,12.6899995803833
2018-07-10,246.93197631835938,23.355018615722656,33.298343658447266,27.30209732055664,75.85830688476562,64.53285217285156,51.850223541259766,42.4597282409668,20.27433967590332,25.30193519592285,96.82018280029297,118.93000030517578,120.55999755859375,55.76340103149414,20.770904541015625,12.640000343322754
2018-07-11,245.12579345703125,23.243316650390625,33.16842269897461,26.723373413085938,75.2564697265625,63.473777770996094,51.72970199584961,42.32261276245117,20.45751953125,24.8764705657959,97.19334411621094,117.63999938964844,114.4800033569336,55.67857360839844,20.913057327270508,13.630000114440918
2018-07-12,247.34808349609375,23.286277770996094,33.69269943237305,26.769243240356445,76.09381103515625,64.21776580810547,52.07271957397461,42.266151428222656,20.473098754882812,24.936033248901367,97.18538665771484,118.12999725341797,115.12000274658203,55.854713439941406,20.92978286743164,12.579999923706055
2018-07-13,247.54290771484375,23.18316650390625,33.65559387207031,26.910398483276367,76.23336029052734,64.55034637451172,52.1885871887207,42.54039764404297,20.477001190185547,24.923274993896484,97.43153381347656,117.61000061035156,115.76000213623047,55.854713439941406,20.904695510864258,12.180000305175781
2018-07-16,247.3215789794922,23.59560775756836,33.576717376708984,26.599863052368164,75.77108001708984,64.28777313232422,52.318382263183594,42.338741302490234,20.45751953125,24.723304748535156,97.02662658691406,117.55000305175781,111.5199966430664,55.81560516357422,20.871246337890625,12.829999923706055
2018-07-17,248.32200622558594,23.62139320373535,33.82725143432617,26.49400520324707,76.18973541259766,64.5416030883789,52.369380950927734,42.70170593261719,20.441919326782227,25.04665184020996,96.84400939941406,116.27999877929688,111.5999984741211,55.83515930175781,20.963228225708008,12.0600004196167
2018-07-18,248.8443145751953,23.999469757080078,33.77157211303711,26.511640548706055,76.25078582763672,65.25054931640625,52.3369255065918,42.3548698425293,20.33669662475586,24.812654495239258,96.45498657226562,116.30999755859375,112.80000305175781,55.86126708984375,20.98831558227539,12.100000381469727
2018-07-19,247.90586853027344,23.638578414916992,33.650936126708984,26.518712997436523,75.82341766357422,65.22429656982422,52.21641159057617,42.37906265258789,20.523771286010742,24.90199851989746,97.06632995605469,115.80999755859375,113.04000091552734,55.83515930175781,21.03012466430664,12.869999885559082
2018-07-20,247.6225128173828,23.681547164916992,33.66022491455078,26.42696189880371,75.67511749267578,65.15428161621094,51.984642028808594,42.6371955871582,20.379568099975586,24.799890518188477,95.87541961669922,116.55999755859375,113.19999694824219,55.86126708984375,20.862884521484375,12.859999656677246
2018-07-23,248.0829315185547,24.00806427001953,33.83189392089844,26.310508728027344,75.83214569091797,64.75166320800781,51.92901611328125,42.37100601196289,20.23536491394043,24.663742065429688,94.69245147705078,116.0,112.72000122070312,55.841678619384766,20.896333694458008,12.619999885559082
2018-07-24,249.33126831054688,24.076805114746094,34.017478942871094,26.642210006713867,76.52120208740234,65.02297973632812,51.77605438232422,42.45166778564453,20.305513381958008,24.98284339904785,95.01797485351562,116.04000091552734,113.83999633789062,55.95911407470703,20.904695510864258,12.40999984741211
2018-07-25,251.4562225341797,24.128366470336914,34.444313049316406,26.86452865600586,77.49807739257812,66.01204681396484,52.1561393737793,42.774314880371094,20.36397933959961,25.178544998168945,94.86711120605469,116.68000030517578,115.36000061035156,56.063507080078125,20.804353713989258,12.289999961853027
2018-07-26,250.86305236816406,24.11977767944336,33.91539764404297,27.15741539001465,77.28004455566406,66.51969909667969,51.882667541503906,43.000152587890625,20.582231521606445,25.32320213317871,94.68450164794922,115.7699966430664,115.76000213623047,56.07004165649414,20.94650650024414,12.140000343322754
2018-07-27,249.1631622314453,24.171327590942383,33.335453033447266,27.040956497192383,76.72180938720703,66.52843475341797,51.74824523925781,43.05662536621094,20.515979766845703,25.229604721069336,94.84326934814453,115.83000183105469,114.55999755859375,56.050472259521484,20.921419143676758,13.029999732971191
2018-07-30,247.86163330078125,24.188518524169922,32.8158073425293,27.263275146484375,76.7654037475586,65.87200927734375,51.33570861816406,43.00822830200195,20.39126205444336,25.182798385620117,94.51778411865234,115.6500015258789,116.31999969482422,56.07004165649414,20.846162796020508,14.260000228881836
2018-07-31,249.08338928222656,24.01666831970215,32.90397644042969,27.21387481689453,77.56787109375,67.32494354248047,51.576751708984375,43.20988082885742,20.574438095092773,25.412548065185547,95.0338363647461,115.98999786376953,114.23999786376953,56.18748092651367,20.887969970703125,12.829999923706055
2018-08-01,248.667236328125,24.01666831970215,33.200904846191406,26.836299896240234,77.58531951904297,66.41465759277344,51.32179260253906,42.846893310546875,20.441919326782227,25.153018951416016,94.25962829589844,115.13999938964844,112.72000122070312,56.23793029785156,20.913057327270508,13.149999618530273
2018-08-02,250.02195739746094,24.025249481201172,33.61846923828125,26.688085556030273,77.87316131591797,66.32713317871094,51.674076080322266,43.282470703125,20.543256759643555,24.987092971801758,94.39485168457031,114.5199966430664,114.87999725341797,56.27067947387695,21.03012466430664,12.1899995803833
2018-08-03,251.09320068359375,24.162734985351562,33.73910140991211,26.550464630126953,78.33544921875,66.38839721679688,51.850223541259766,43.79062271118164,20.77320671081543,25.2253475189209,94.8643569946289,114.91999816894531,114.16000366210938,56.316551208496094,21.04684829711914,11.640000343322754
2018-08-06,252.0140380859375,24.291627883911133,33.92003631591797,26.649274826049805,78.47500610351562,66.48468780517578,52.1978645324707,43.83096694946289,20.788793563842773,25.216838836669922,94.92005157470703,114.33000183105469,114.4800033569336,56.4213752746582,21.080293655395508,11.270000457763672
2018-08-07,252.84634399414062,24.40333366394043,34.049964904785156,26.846881866455078,78.48371124267578,66.95732879638672,52.438899993896484,43.56477737426758,20.757614135742188,25.30193519592285,94.42671966552734,114.58999633789062,114.87999725341797,56.44759750366211,21.055212020874023,10.930000305175781
2018-08-08,252.73997497558594,24.463478088378906,34.14274597167969,26.652795791625977,78.60584259033203,66.65972137451172,52.49452209472656,43.23408508300781,20.648487091064453,25.19556427001953,94.52222442626953,114.91000366210938,111.19999694824219,56.41483688354492,21.03012466430664,10.850000381469727
2018-08-09,252.39468383789062,24.317401885986328,34.15666198730469,26.405776977539062,78.51858520507812,66.2921142578125,52.6891975402832,43.105010986328125,20.742027282714844,25.331710815429688,95.31791687011719,114.73999786376953,111.04000091552734,56.37554168701172,21.15555191040039,11.270000457763672
2018-08-10,250.70361328125,24.033842086791992,33.88292694091797,26.568103790283203,78.17843627929688,65.70570373535156,52.24885940551758,42.94369125366211,20.652381896972656,24.965816497802734,96.01016235351562,114.69000244140625,112.63999938964844,56.27721405029297,21.306066513061523,13.15999984741211
2018-08-13,249.76512145996094,23.80183982849121,33.83653259277344,26.229351043701172,78.20459747314453,65.39059448242188,51.984642028808594,42.94369125366211,20.67966651916504,24.71479606628418,95.8112564086914,112.95999908447266,112.08000183105469,56.23793029785156,21.314428329467773,14.779999732971191
2018-08-14,251.3589324951172,24.025249481201172,34.04530334472656,26.29286003112793,78.57096099853516,65.84575653076172,52.48988723754883,43.24214172363281,20.722536087036133,24.923274993896484,95.59642028808594,113.06999969482422,111.91999816894531,56.33622360229492,21.39804458618164,13.3100004196167
2018-08-15,249.4817657470703,23.836214065551758,33.73910140991211,25.375381469726562,78.44011688232422,65.53064727783203,51.850223541259766,43.41960144042969,20.91350746154785,24.52760124206543,96.15338897705078,111.19000244140625,108.08000183105469,56.23793029785156,21.39804458618164,14.640000343322754
2018-08-16,251.5005340576172,24.15414810180664,33.88756561279297,25.558883666992188,79.20767211914062,66.36212921142578,52.10515594482422,44.04067611694336,21.139562606811523,24.676511764526367,96.14546203613281,111.0999984741211,109.04000091552734,56.310001373291016,21.38132095336914,13.449999809265137
2018-08-17,252.38580322265625,24.205698013305664,33.9386100769043,25.62240219116211,79.451904296875,66.76476287841797,52.15150833129883,44.37945556640625,21.248693466186523,24.859455108642578,96.26478576660156,112.12999725341797,109.5199966430664,56.37554168701172,21.272619247436523,12.640000343322754
2018-08-20,252.92596435546875,24.283029556274414,33.88756561279297,25.79530906677246,79.71356964111328,67.21113586425781,52.5223388671875,44.35525894165039,21.17463493347168,25.033897399902344,96.9093246459961,112.69000244140625,110.08000183105469,56.40169143676758,21.222444534301758,12.489999771118164
2018-08-21,253.51913452148438,24.377552032470703,33.943241119384766,25.92586898803711,79.71356964111328,67.71003723144531,52.939517974853516,44.04067611694336,21.02263832092285,25.131746292114258,96.58307647705078,113.0199966430664,110.63999938964844,56.48689270019531,21.097017288208008,12.859999656677246
2018-08-22,253.36866760253906,24.291627883911133,34.04530334472656,26.23640251159668,79.79207611083984,67.05360412597656,52.995140075683594,43.766422271728516,20.866741180419922,25.004114151000977,96.96503448486328,113.2699966430664,114.16000366210938,56.50657272338867,21.038484573364258,12.25
2018-08-23,253.03225708007812,24.179920196533203,34.11954116821289,26.112899780273438,79.76591491699219,66.86102294921875,52.944156646728516,43.661582946777344,20.851154327392578,24.83392906188965,97.1162338256836,112.19999694824219,114.16000366210938,56.50003433227539,21.17227554321289,12.40999984741211
2018-08-24,254.55511474609375,24.265851974487305,34.46288299560547,26.303455352783203,80.14969635009766,67.14988708496094,53.25471115112305,43.60511016845703,20.940792083740234,25.157278060913086,97.30718994140625,114.16000366210938,115.44000244140625,56.59828567504883,21.07193374633789,11.989999771118164
2018-08-27,256.56475830078125,24.592374801635742,34.77836990356445,26.497526168823242,80.43753051757812,67.99886322021484,53.59771728515625,43.629310607910156,20.812177658081055,25.501895904541016,96.75016784667969,114.58999633789062,116.0,56.61796951293945,20.98831558227539,12.15999984741211
2018-08-28,256.6888427734375,24.566598892211914,34.83868408203125,26.384611129760742,80.48114013671875,67.85883331298828,53.7043342590332,43.48412322998047,20.769309997558594,25.404035568237305,96.16931915283203,113.68000030517578,115.44000244140625,56.59172058105469,20.98831558227539,12.5
2018-08-29,258.0699157714844,24.558002471923828,35.154170989990234,26.546939849853516,81.00450134277344,67.91134643554688,54.30692672729492,43.532527923583984,20.921308517456055,25.59549331665039,96.29662322998047,114.19999694824219,117.27999877929688,56.55897903442383,20.954866409301758,12.25
2018-08-30,257.0252685546875,24.36896324157715,35.04745864868164,26.47283363342285,80.94343566894531,67.43869018554688,53.9963493347168,43.3953971862793,20.929107666015625,25.29342269897461,96.5035171508789,113.63999938964844,118.0,56.513118743896484,20.97159194946289,13.529999732971191
2018-08-31,257.03411865234375,24.343181610107422,35.07529067993164,26.268157958984375,80.92599487304688,67.48248291015625,54.2095832824707,43.37926483154297,20.83946418762207,25.216838836669922,96.28073120117188,113.51000213623047,117.68000030517578,56.585174560546875,21.06357192993164,12.859999656677246
2018-09-04,256.5914306640625,24.463478088378906,34.94075012207031,26.21169662475586,80.28052520751953,67.42996215820312,54.31154251098633,43.32279586791992,20.93299674987793,25.042400360107422,95.72410583496094,112.93000030517578,116.63999938964844,56.46741485595703,21.15555191040039,13.15999984741211
2018-09-05,255.90081787109375,24.480670928955078,34.504634857177734,26.176414489746094,80.6032485961914,67.91134643554688,53.727516174316406,43.82290267944336,21.22530174255371,25.208330154418945,95.46888732910156,113.31999969482422,115.91999816894531,56.40817642211914,21.080293655395508,13.90999984741211
2018-09-06,255.1305389404297,24.36896324157715,34.254085540771484,25.692974090576172,80.6032485961914,68.12142181396484,53.579193115234375,43.94387435913086,21.34612464904785,25.259387969970703,95.81975555419922,113.54000091552734,114.4000015258789,56.454254150390625,21.080293655395508,14.649999618530273
2018-09-07,254.63473510742188,24.343181610107422,34.13810729980469,25.68944549560547,80.72537994384766,67.91134643554688,53.57454299926758,43.855159759521484,21.084997177124023,25.093456268310547,95.00629425048828,113.2300033569336,114.23999786376953,56.3950080871582,21.13882827758789,14.880000114440918
2018-09-10,255.07745361328125,24.317401885986328,34.24481964111328,25.678855895996094,80.51600646972656,68.26145935058594,53.773860931396484,44.0084114074707,21.190227508544922,25.123241424560547,95.35719299316406,113.1500015258789,113.68000030517578,56.50687789916992,21.097017288208008,14.15999984741211
2018-09-11,255.91867065429688,24.343181610107422,34.537105560302734,25.922346115112305,80.44624328613281,68.24392700195312,54.20493698120117,43.84709548950195,21.13566017150879,25.17428970336914,94.63151550292969,113.22000122070312,116.80000305175781,56.5200080871582,21.11374282836914,13.220000267028809
2018-09-12,255.9804229736328,24.11977767944336,34.393280029296875,26.056440353393555,80.84746551513672,68.45401000976562,54.30692672729492,44.35525894165039,21.116172790527344,25.187055587768555,94.85480499267578,114.16999816894531,118.23999786376953,56.65166473388672,21.038484573364258,13.140000343322754
2018-09-13,257.4944763183594,24.085403442382812,34.79692840576172,26.067020416259766,81.85055541992188,68.8653793334961,54.399627685546875,44.29072952270508,21.275970458984375,25.2849063873291,94.99832153320312,113.76000213623047,115.91999816894531,56.75695037841797,20.97995376586914,12.369999885559082
2018-09-14,257.538818359375,24.257259368896484,34.769081115722656,26.20464324951172,81.58013916015625,69.20672607421875,54.19565963745117,44.16973114013672,21.162948608398438,25.276403427124023,94.54374694824219,113.0199966430664,116.0,56.8095817565918,21.055212020874023,12.069999694824219
2018-09-17,256.17529296875,24.15414810180664,34.33296585083008,26.246994018554688,81.28363037109375,69.23297882080078,53.523555755615234,44.33106231689453,21.233095169067383,25.365753173828125,94.54374694824219,113.61000061035156,115.76000213623047,56.77009963989258,20.954866409301758,13.680000305175781
2018-09-18,257.5653381347656,24.274446487426758,34.551025390625,26.419904708862305,81.75460815429688,69.86316680908203,54.20493698120117,44.14552688598633,21.194124221801758,25.391281127929688,93.55484771728516,113.44000244140625,117.5199966430664,56.76350021362305,20.98831558227539,12.789999961853027
2018-09-19,257.8398742675781,24.686887741088867,34.46288299560547,26.501066207885742,81.6412124633789,69.80191040039062,54.228126525878906,44.064884185791016,20.73423194885254,25.667823791503906,92.99662780761719,113.87999725341797,119.5199966430664,56.65825653076172,20.97995376586914,11.75
2018-09-20,259.9293212890625,24.90171241760254,34.87114715576172,26.508121490478516,82.43498229980469,69.90695190429688,54.59894943237305,44.62143325805664,20.7771053314209,25.944366455078125,93.42723846435547,114.2699966430664,118.4000015258789,56.73716354370117,20.829439163208008,11.800000190734863
2018-09-21,259.6918029785156,24.805044174194336,34.73335266113281,26.683290481567383,82.54617309570312,70.3589859008789,54.35763931274414,44.69291305541992,20.865581512451172,25.88837242126465,93.38739013671875,113.48999786376953,119.68000030517578,56.7503662109375,20.896333694458008,11.680000305175781
2018-09-24,258.8291015625,24.528852462768555,34.905609130859375,27.07411766052246,82.71251678466797,69.15406036376953,54.00431823730469,44.01057815551758,20.680757522583008,25.525009155273438,93.14816284179688,113.47000122070312,122.0,56.72404861450195,20.896333694458008,12.199999809265137
2018-09-25,258.5890808105469,24.43391990661621,34.86370086669922,27.248214721679688,82.45860290527344,68.9430160522461,54.23211669921875,43.750648498535156,20.397621154785156,25.39249038696289,93.05244445800781,113.6500015258789,122.16000366210938,56.677974700927734,20.913057327270508,12.420000076293945
2018-09-26,257.815185546875,24.140466690063477,34.73335266113281,26.985288619995117,82.64244842529297,68.8990478515625,54.35763931274414,43.79938888549805,20.197071075439453,25.14027976989746,93.70636749267578,113.05000305175781,120.87999725341797,56.73716354370117,20.921419143676758,12.890000343322754
2018-09-27,258.53564453125,24.054157257080078,34.93817901611328,26.985288619995117,83.0627670288086,68.99578857421875,54.543609619140625,43.742530822753906,20.405487060546875,24.922258377075195,93.7701644897461,112.05000305175781,122.08000183105469,56.842506408691406,21.07193374633789,12.40999984741211
2018-09-28,258.56243896484375,23.803869247436523,35.06855010986328,26.910673141479492,83.31669616699219,68.9518051147461,54.49711990356445,43.80751037597656,20.7043514251709,24.764089584350586,93.52295684814453,112.76000213623047,124.16000366210938,56.88196563720703,21.122102737426758,12.119999885559082
2018-10-01,259.4606018066406,23.8988037109375,35.23613357543945,27.28374481201172,83.72827911376953,69.55867767333984,54.32976150512695,43.77501678466797,20.633569717407227,25.01202964782715,92.83636474609375,112.56999969482422,127.5999984741211,57.046573638916016,21.15555191040039,12.0
2018-10-02,259.309326171875,23.8988037109375,35.24080276489258,27.31216812133789,83.6319580078125,69.71698760986328,53.59518814086914,44.026832580566406,20.91277313232422,25.1189022064209,93.40386962890625,113.87000274658203,126.95999908447266,57.00032043457031,21.189001083374023,12.050000190734863
2018-10-03,259.45172119140625,24.123212814331055,35.347862243652344,27.53245735168457,83.4743423461914,70.00719451904297,53.413875579833984,43.555702209472656,20.661102294921875,24.939355850219727,91.7813491821289,113.41999816894531,128.63999938964844,56.8482666015625,21.25589370727539,11.609999656677246
2018-10-04,257.4238586425781,24.287195205688477,34.71009063720703,27.418758392333984,82.65996551513672,69.77852630615234,52.57703399658203,43.450103759765625,20.771202087402344,24.823942184448242,91.13389587402344,113.4800033569336,125.91999816894531,56.63670349121094,21.264253616333008,14.220000267028809
2018-10-05,255.98313903808594,24.166362762451172,34.27248001098633,27.41520881652832,82.56368255615234,69.41795349121094,52.181854248046875,43.40946960449219,21.08973503112793,24.64011573791504,90.35060119628906,113.80000305175781,125.5199966430664,56.385536193847656,21.239168167114258,14.819999694824219
2018-10-08,255.98313903808594,24.330341339111328,33.88608932495117,27.39388656616211,82.52864837646484,69.59386444091797,52.31668472290039,44.01057815551758,21.266691207885742,24.627296447753906,90.04685974121094,112.54000091552734,125.44000244140625,56.259944915771484,21.264253616333008,15.6899995803833
2018-10-09,255.60960388183594,24.23541259765625,34.00713348388672,27.639049530029297,82.66873168945312,68.52085876464844,52.16326904296875,43.913108825683594,21.35321044921875,23.81080436706543,90.95804595947266,112.5999984741211,126.55999755859375,56.34585952758789,21.25589370727539,15.949999809265137
