,BTC-USD,ETH-USD,SOL-USD,BNB-USD,XRP-USD,ADA-USD,DOGE-USD,LTC-USD,AVAX-USD,LINK-USD
2024-08-23 19:00:00,0.006135660981430036,0.007998261966905673,0.00814994699910887,0.005385283101036364,0.0029411241377799158,0.00609095184215136,0.005710760333355935,0.003392373456228448,0.004002996525377611,0.0004997540040636572
2024-08-23 20:00:00,0.0013348835708573148,0.0019356680138793436,0.006685248938596011,0.000764783756846299,0.00011032631249119351,0.0012526265938082037,-0.000871807770353783,0.0035372867969032384,-0.002701636446083011,0.0033934214842190613
2024-08-23 21:00:00,0.012022561992701242,0.008048791529802202,0.009448324152682375,0.01434511802590599,0.008410064248154103,0.005054165385891651,0.013184296350619906,0.005490546847542355,0.004901172555042965,0.010330996874081233
2024-08-23 22:00:00,-0.004702885917986066,-0.005570394107195398,0.0006404250315776849,-0.005372530368065398,-0.002532251813807951,-0.004519454598759909,-0.007880836969061722,-0.002203284568168762,-0.0006453961963615029,-0.0021424589202920785
2024-08-23 23:00:00,-0.0007378486106599524,0.0016800817212025976,0.005304242220203648,-0.0022544323485886864,-0.00027622086163775483,0.004402924224674032,-0.004884152573894074,-0.0011912789388786038,-0.007944985238229396,-0.0024403337229488287
2024-08-24 00:00:00,-0.0009773465926770086,-0.0011804009954667904,0.0021881506978216336,-0.0005117766772393395,-0.003105001404174801,0.0028371642452152956,0.002118656031022237,-0.0037939391050398896,4.171492951954292e-06,0.0013700649129506637
2024-08-24 01:00:00,-0.0027891391921244235,-0.0029268401659878762,-0.003842294302810245,-0.007768976203147204,-0.003663330827107514,-0.00855550698577312,-0.007372405311555585,-0.002377469616838823,-0.005329004502744095,-0.006068795697514062
2024-08-24 02:00:00,0.0016464003593323895,0.0009403445465441251,0.00420857544378439,-0.003760831971054479,0.0026235730173388983,0.008323597420506146,0.004860382037052524,0.006356707030213293,0.0015839911861785794,-0.0002963318665272219
2024-08-24 03:00:00,-0.0010857246255326913,-0.0030777247410895825,-0.0019321435573766976,-0.009447726781708354,-0.00040831044030587016,-0.006298247784130018,-0.002300212209399355,-0.001471578465727319,-0.005811852095446213,-0.00235327300665622
2024-08-24 04:00:00,0.0005796071350037124,4.1484817117520834e-05,0.0050203085152418225,-0.005025450997131031,-0.0016259821053749568,0.001967577480953664,-0.0021062802431384142,-0.003265907979661087,0.0005822576232286103,-0.003061278240315435
2024-08-24 05:00:00,0.0014643878822724332,0.002917383408533425,0.004433115388257747,0.005394823470586729,0.0025339496781234816,-0.000736004908904131,0.0023900454427692175,0.003842597655103752,0.001955676205919854,0.002745756533393262
2024-08-24 06:00:00,0.0012951956059552572,0.0006453927537073412,-0.002589373482816626,-0.004761607811341939,0.0038042333344052714,-0.0034739021864044206,-0.0014970581363278335,0.0026908938449761166,0.0010270188940113556,-0.001745730579055138
2024-08-24 07:00:00,0.0034475785527376956,0.0008790967458374155,0.0025895708063599088,0.004754550346142139,-0.0025240228643045315,0.00020044399406971003,-0.0005882774219285736,0.0032210570193251797,0.011542963182867627,0.0014578426928637533
2024-08-24 08:00:00,0.0002547421144498685,0.005054998219769402,0.0046556496313785445,0.0038191215267149303,-0.0001497573776880201,0.0034168267392074014,0.002361019997536573,0.002617080634403912,-0.0017186242983773248,0.008033175185861996
2024-08-24 09:00:00,0.0003176082095492916,0.0005134723258040097,0.015594068910560033,0.0014248296872461097,0.00199788285278768,0.007320498944858311,0.0038343666495008755,0.0034775671690931986,0.01603701030820881,0.0004846476188267168
2024-08-24 10:00:00,-0.0029237626113012283,-0.0030215461575640035,1.1892058971341157e-05,-0.0013169631981533314,0.0007719294282967359,0.0027173618384173093,0.0026279199705179224,0.005308778250546986,0.007353449001928691,0.0039498179239463305
2024-08-24 11:00:00,-0.0032041235617406016,-0.002927983760661945,-0.0006553375522626581,-0.004395314730975208,0.00034057127211867266,-0.001438804741137889,-0.009077169830394638,-0.00612876630503667,0.008524952231842242,-0.003066880518292958
2024-08-24 12:00:00,0.00223358320991629,-0.000565842024998986,-0.0023903576507677826,0.0025015541839588096,0.0038497167750652928,-0.0015470103837781357,-0.00433255501678298,0.0014628087871173534,0.0018988272470572554,-0.00168630639705869
2024-08-24 13:00:00,0.0012099403608054615,0.0003869381689760587,0.003868610824372176,0.00296769839592681,0.020787700590948477,0.003381680608924298,0.003139131228448555,0.0018239156154713498,-0.008597642734804012,0.003798430971539535
2024-08-24 14:00:00,-0.00018870376482915674,0.00011493745897439567,0.004216622584806373,-0.0019878134849848905,-0.0029904159636655048,-3.1711795952626964e-05,0.002754688842516728,-0.002260163914415969,0.006837598843681736,0.004987808423567497
2024-08-24 15:00:00,-0.002906307844341427,0.0008565270868476915,0.003505609284667699,-0.004088746547378896,-0.008189258543931599,0.0014630558439979735,-0.00352142806871214,0.004877184729398465,0.009185718270721122,0.005469459414233935
2024-08-24 16:00:00,0.004651721060852765,0.01885640886683415,0.01411927241334876,0.00882216888517462,0.005850542764668454,0.007444701613844806,0.01983282899881944,0.008419512076235591,-0.0024813943530612725,0.012972603668688798
2024-08-24 17:00:00,-0.004232678611556295,-0.011368951232435087,-0.0023180483520839346,0.0019149052220965856,-0.0031209070162100394,0.0008577002192733385,-0.006316849727112217,-0.004686410236891092,-0.0066080195892470606,-0.002755277197019179
2024-08-24 18:00:00,0.003729524132337403,0.001805312406294668,0.002845309812746777,0.0033469128828098604,-0.0021341401860470177,0.0017060308158846071,0.0009455381016283404,0.004499320927734196,0.006848119285527865,0.006501319285739715
2024-08-24 19:00:00,-0.00014090431659852243,0.002619763139458442,-0.004911066803765074,0.003675694254003936,-0.00031476582091477523,-0.0003470067307689284,0.0036901421222625963,-0.004081489314117448,-0.007688110930837766,-0.0010615753372764658
2024-08-24 20:00:00,-0.0010413499428558737,0.0002021163351466626,-0.001065223547135119,0.0015454460921047186,0.002527150582284199,-0.003204971181168137,0.001648480254445417,-0.004454366982540314,-0.0038421117636149305,0.0023943312254921523
2024-08-24 21:00:00,-0.008600403837801807,-0.02033183238681957,-0.01704717703607006,-0.01795386769999663,-0.020160155202418595,-0.01871200269881035,-0.02729410358425577,-0.015671978756818916,-0.019644063382972643,-0.018985340554945385
2024-08-24 22:00:00,0.004461707498380818,0.00525491366627584,0.007703672584639776,-0.0030746210927148354,0.0017557057968956569,0.0038180236476842433,0.00587529568759404,0.0015776755664909103,0.004789695013836415,0.0025038504686341057
2024-08-24 23:00:00,0.003928725780172115,0.005618978026708632,0.010389836458267077,0.005087215870771544,0.004600762402857117,0.005213944150668448,0.005705643559559714,0.003745656603724612,0.007628693936871933,0.007795731319056198
2024-08-25 00:00:00,0.00030940210177732297,-0.0036681701003011824,-0.011781617382294662,-0.0052632124704556915,-0.005593533916264937,-0.01248880801219443,-0.0127946844055149,-0.006475873267953958,-0.01440757765726186,-0.015253235020513678
2024-08-25 01:00:00,-2.4826533723043553e-05,0.000757365508297525,-0.0028143354411858112,0.0023174815103459423,-0.003372318530819207,-0.008705367940433528,-0.0032508653582543623,-0.0027142148372361063,-0.002028982999874529,-0.006669247787042476
2024-08-25 02:00:00,-0.0003764895986737571,0.001450854681405822,0.0028283598607750093,-0.00040093540885788315,0.0024860043482847205,0.008196150710901406,0.005952694336811781,0.005529655936501676,0.008818549754944005,0.005046024209417244
2024-08-25 03:00:00,-0.0005031811823847931,-0.0001864962750746102,-0.005302451030093636,-0.0005099673409736383,-0.0031467774611409483,-0.007838275085506496,-0.0065859763455753395,-0.00663410236217743,-0.004307997254524576,-0.0028072569095258793
2024-08-25 04:00:00,0.00047919692628362043,0.001356954932119514,0.004019074859956895,0.0013869036265168333,0.00026508781397577286,0.0018518302333999648,0.002185875169174789,0.0007212393129281125,0.006588086422705697,0.0027096162586994765
2024-08-25 05:00:00,-0.00010897125002351515,-0.0017051390609141848,-0.0015685845896120654,-0.0005387187918151071,0.0008931847443919838,-0.0007915464124575999,-0.002049744200749881,-0.0022360066697650893,-0.004472217545388624,0.0034534899378604322
2024-08-25 06:00:00,-0.0019262450377777185,-0.003036685308168252,-0.0035356304935758587,-0.0020976751090202583,-0.003965976494679224,-0.004713723899108291,-0.004955209766556834,-0.0028352544292946646,-0.0049201631638173815,-0.0033173612238273087
2024-08-25 07:00:00,-0.0021529398632811336,-0.004320057399925581,-0.011135903148447923,-0.01187983555987504,-0.01141684542776733,-0.013734290690363471,-0.01641860925288885,-0.01405481398651709,-0.018835998136040644,-0.008929535955829682
2024-08-25 08:00:00,0.0009419357474609313,0.0032504846278831323,0.00694313862079543,0.0051499730151389755,0.00442495521640307,0.007706362683953083,0.006242818310890019,0.008326979398423084,0.007153182035786632,0.008576254192826482
2024-08-25 09:00:00,-0.0009352726037032966,0.002064000498795515,0.0018464786425820279,-0.0004464346808692454,-0.0016644863276776833,-0.0012347557167893264,-6.316021847885267e-05,9.589525057585035e-06,0.00025379840880424,0.0004507520478975735
2024-08-25 10:00:00,-0.000210185499563309,-0.00132606441621963,-0.004787916729535269,-0.0022984025054144652,0.0001711597426934386,-0.0034086314264548667,-0.0029098278164578772,-0.004222073136880944,-0.0038201951586742666,-0.005154746579436598
2024-08-25 11:00:00,0.00012802400167899464,-0.0010366526195291215,0.004725608333283837,0.0035996016463446523,0.001955137597929979,0.004457225794006203,0.0017887361087791653,0.0031299135608673367,0.009691082056078937,0.0017422707185139608
2024-08-25 12:00:00,0.0009687582065431855,0.0009470333458123648,0.002349235585308307,0.0010601849440119437,0.00189030855479988,-0.0015264724822724451,0.002382447590738579,0.002878066184231365,-0.0008200873611405868,0.004305445665620855
2024-08-25 13:00:00,0.0025172269277611292,0.004360478968043147,0.004981680193373528,0.0015215658281562128,0.0025075004528349876,0.008096519157026472,0.006757845147698394,0.0019408392026543098,0.012450961544802741,0.0034455419509495933
2024-08-25 14:00:00,0.0010938014266557161,-2.277197215150295e-05,0.0026211277126018118,0.0014110997967327066,0.00032665366983353206,0.009731558866343026,0.0039597725636371095,0.0032790308847836513,0.0008616713671916187,-0.003071791204922736
2024-08-25 15:00:00,-0.00022044195719317372,-0.0006125664242935258,0.001228888936573469,-0.0017698051033967488,-0.002480087836792655,-0.0018987095174629598,-0.0015292380228442148,-0.0056758288841356475,0.0021035560767770356,0.004269456553494422
2024-08-25 16:00:00,-0.0016014576324607788,-5.917517753140089e-05,-0.0021055481887923833,-0.0018930708023541243,-0.0039157337814716975,-0.0051452919363310645,-0.003461972197240204,-0.006462357667816221,-0.0053679785950238035,-0.006289089174197571
2024-08-25 17:00:00,0.0013525347370961782,0.002880061470558637,0.004048492689816108,0.003997989477944941,0.0015933813601530789,0.00041613378938509804,0.0013934321899822244,0.002550914127881221,0.0057876087943085075,-0.0008032700503433077
2024-08-25 18:00:00,0.0005273582099913909,-0.0024478983177411706,-0.0002239234311742777,-0.0014676271376670158,-0.00015488329059754058,0.00036507542356234435,-0.00023458731330183724,0.0016867011777828012,0.001098929582007635,-0.00038613887805460934
2024-08-25 19:00:00,0.00037057906855508804,0.0007819047526567147,-0.002247365636404375,0.00015700832430631806,-0.0013474955266316035,0.001238579186395472,-0.0022193136372674616,-0.0007094548589767768,-0.0028096876285053085,0.0007492471596819428
2024-08-25 20:00:00,0.0004828061303676634,0.0013758496819846755,-0.0002575637304671474,-0.0010732758134182063,0.0005785705263449126,-0.0015580032372783936,0.0010245976915124189,-0.0017994867837725081,-0.0005198751949886393,0.003420752947523642
2024-08-25 21:00:00,0.0028115609128267494,0.003807796990449752,0.014650369176496092,0.0029202446766261048,0.002873107157784438,0.006568173548150202,0.007777167665520057,0.0036778173974996164,0.01912473948498583,0.007353606376965249
2024-08-25 22:00:00,0.0014899408443103113,-0.0031841004844386234,-0.004790385436305833,0.001778546032688233,0.0005206347867622307,-0.001323895865226965,-0.0014759779567183884,-0.0010441087125636628,-0.0014715999848959882,-0.004989835511284291
2024-08-25 23:00:00,-0.002966985851148962,-0.008904135286072368,-0.011391680751031252,-0.006948922458035689,-0.004731847055977845,-0.007518332239002001,-0.007896684820639877,-0.005261194965606286,-0.017349710581254563,-0.00737083831050267
2024-08-26 00:00:00,-0.002932211845132926,0.0024132910604510727,0.002248702461089991,-0.0025112254443522275,-0.001116970660689498,0.0011260354081509272,-0.00024623559395742234,-0.0014643134699676708,-0.009736689381533381,0.001998416723663521
2024-08-26 01:00:00,-0.002962395192579237,-0.003258400583973753,-0.005854594028167348,-0.0037316949626990947,-0.004070028664301506,-0.007697328574629458,-0.005995233844978909,-0.004025088146965672,-0.004831795089782709,-0.005230603105767173
2024-08-26 02:00:00,0.0019282556108830562,-0.0012725655786391954,0.0014063180464054525,-0.0010041556017856834,-0.0004069766801425567,-0.0012265717971426948,0.0018070885034373596,-0.001725946746274687,0.0025588582939537474,0.0009040354101665926
2024-08-26 03:00:00,0.0006732596556862092,0.0008541009127895904,0.010051248417303427,0.00025766250369052557,-7.290585669961214e-05,0.0050601683642748085,0.0014628741355395825,-8.745999125814308e-05,0.006761356379783479,0.0026132088390387054
2024-08-26 04:00:00,-0.001499914366723587,0.002632982820625074,0.0038796293142793203,0.003047941895832018,-0.0002005684644378336,0.0032247717983155955,0.0036958011063852325,0.0009885160597766784,0.0019125016695884511,0.007822337941526758
2024-08-26 05:00:00,-0.0007061400233965287,-0.002618930379404638,-0.005764137665001279,-0.008388909019305224,0.001895004116974408,-0.0023682519956756964,-0.004603786873393023,-0.0012750070175053807,0.004571731274569668,-0.0001386736140593925
2024-08-26 06:00:00,-0.0039912703113405,-0.002496515104565944,-0.004078196782290711,-0.005296839822576338,-0.006128700692641487,-0.00937994097233652,-0.005556891716203882,-0.003341891549742293,-0.005188732673826024,0.010812767732598427
2024-08-26 07:00:00,-0.0010708923930913272,-0.001080057593275896,0.0005231176820643668,-0.0035205700479163937,0.0017936908123390438,-0.007142236737019414,0.001603011667071108,-0.0005378970354934509,-0.0021971240257436797,0.0039769801790878745
2024-08-26 08:00:00,0.001620642946370765,0.0009646763557951132,0.003943126352544901,0.0017494260583017507,0.0049246942488058165,0.00446346434661371,0.005046864847398691,0.004730013347585604,0.003864699518410397,0.013148179207920219
2024-08-26 09:00:00,0.000863878192955525,9.237738558276476e-05,0.0019362661278075066,0.004399981903949524,-0.001543124771256399,0.00192380080343868,-0.00022614485246297278,0.0035091314955257857,0.001116451839702659,0.0059831728405375095
2024-08-26 10:00:00,-0.00011067581491808198,0.0005036454677771474,0.0077283015569591385,-0.0017351458444760937,-0.0018364212218652254,-0.0028163313625858555,-0.004399071078647232,-0.004303047251579706,0.0005506118715166153,-0.022329695422180773
2024-08-26 11:00:00,0.0016650251782159842,-0.00021836378941308965,-0.0064332583141624156,-0.00022332112546319394,0.00039975667257052816,-0.008011795571857827,0.00015017932089111952,-0.0026864464290650147,-0.0021413661357567726,0.0012326957888308954
2024-08-26 12:00:00,-0.004219663366352933,-0.004249480123556637,-0.004823117546238542,-0.006804124285842761,-0.006356923410221316,-0.009817541514008488,-0.014063995708215149,-0.005999931745531484,-0.014170911193385205,-0.0069149367542427065
2024-08-26 13:00:00,0.0020145506036666205,-5.0041481175711056e-05,0.0026640019188111097,0.0021903629780446465,0.0001693649742799952,0.0004529536469316531,-0.0012365386731021388,0.008941329382334828,-0.0024074573854471204,-0.006357660219568295
2024-08-26 14:00:00,-0.0051687054875824145,-0.001648291790603551,-0.018863397712953756,-0.0022829931890022692,-0.001243045638587903,-0.0011819967807450427,0.0007107574775711001,-0.0004583898671199904,0.0006289422165046687,0.0013009374144692387
2024-08-26 15:00:00,0.0021918926369739467,0.0015777460575572277,0.006089187270106322,-0.002425369138292055,0.002794155803044651,0.003798295587220002,-0.00022737354735546944,0.002130140181241913,0.004800738210501088,0.0018241932923634963
2024-08-26 16:00:00,0.0017684591784163928,-2.086028813153007e-05,-0.0008883140630686626,0.003058153171289213,-0.003022747303779494,-0.0001876543313841239,-0.00013985172961872294,-0.0032446891691702007,0.0014351587490106787,-0.005107989360491949
2024-08-26 17:00:00,-0.004525277984011922,-0.011425402769093651,-0.002821458706865343,-0.008666806244924885,-0.018345682739530078,-0.014058341837066224,-0.018139484124324756,-0.013160660176260386,-0.01091195836546488,-0.011524523733525971
2024-08-26 18:00:00,0.003671453324598062,0.0012699151057304903,0.010475771504217413,0.002376159221080698,0.004688774928321315,0.006016496792290549,0.003843434870731244,0.008404463039092036,0.006878563024611317,0.006278828344623122
2024-08-26 19:00:00,-0.005256279280795084,-0.006412823299063675,-0.007720907762498008,-0.009052530508604661,-0.003310675640230909,-0.007796640648610298,-0.003075261103968163,-0.002577935417356514,-0.010685431734572148,-0.009826113601577369
2024-08-26 20:00:00,0.002232373459712278,0.0024439662583768396,0.005161903123048539,0.001577436510386221,0.006488814920957431,0.003857689779236173,0.0021219032859747244,0.0008750636216507957,0.006720230047764897,0.0032678832451695783
2024-08-26 21:00:00,-0.003924593282199851,-0.0003859897574454152,-0.0049219307510961485,-0.00757339882416197,0.002797906801143113,-0.004018713113258965,-0.0010734827259457624,-0.0037598302844550346,-0.010953147637314142,-0.006665507621340883
2024-08-26 22:00:00,-0.0027912521068831353,0.0002380597622986258,-0.0018984471703866745,3.8895151012852125e-05,0.0032876083483841523,0.0029398749683947623,0.00104901485023845,-0.00035483876273012527,-0.0035741142148304483,-0.0027438596480480193
2024-08-26 23:00:00,-0.0023281892076791877,-0.002407640104302722,-0.0023246903415783393,-0.0006998994680511572,-0.003026916704276905,-0.00504577436813769,-0.0035106748100131036,-0.006697191759247545,-0.0033493348493145447,-0.0055502294154856635
2024-08-27 00:00:00,-0.0028268420580435105,-0.0020400100791677644,0.0005506673245143645,0.002807641961367402,0.0026415390934469984,0.0007094930734787841,0.002753708306932001,-0.00018696342051160997,0.005797741229650821,-0.00010860807499657454
2024-08-27 01:00:00,0.005756533925191931,0.003588242738263858,0.0068690514935694225,0.007716901504918994,0.003912732019944798,0.008250016160850526,0.0050585426019247315,0.001345043447436467,0.006559686842377399,0.005925444614071296
2024-08-27 02:00:00,-0.0011626860445197451,-0.002529626379680572,5.875877294059251e-06,-0.0037077441215505047,0.0020540045695478515,-0.007657412348393455,-0.003451122274885421,-0.002040605415125185,-0.0027559836711743557,-0.004617140395352326
2024-08-27 03:00:00,-3.1379025704936225e-05,0.002260267896230239,0.0010788422257306252,0.00013054239167331616,0.0008665351485919182,0.0009674188650290461,-0.00011125231186781548,0.004216867923810597,0.00408659186613658,0.0005345033949009093
2024-08-27 04:00:00,0.0009620696699403908,0.0005427336027095109,0.0005910115058549437,0.004942860592013432,0.000632183230401262,0.0025343739261345366,0.0016247164307481299,0.0008938455462370598,0.0035149545696469,0.0052784945891799495
2024-08-27 05:00:00,0.0015949417909908448,0.0038117307224787567,0.003772155421495782,0.0027970766204212794,-0.0004304882380694597,0.009079531200598678,0.004528097842170453,0.00400283519926159,0.008528908577423167,0.006285837299465857
2024-08-27 06:00:00,-0.006081255185213408,-0.007007194901487601,-0.008102203673611363,-0.007596713602092464,-0.004231042838313326,-0.009961252807727639,-0.005194435364129113,-0.009424844421946688,-0.007097542215665609,-0.012848939048771602
2024-08-27 07:00:00,0.0021081244611433902,0.003786128162618141,-0.0017327355406679956,0.005522014161184252,0.00027514831267894113,0.00015539274536435776,0.0019832799780523658,0.002655350988073124,0.003599626782063492,-0.0029836333125539127
2024-08-27 08:00:00,-0.001354819196960122,-0.0011629468916787289,-0.004494528611004078,-0.002058325573460529,-0.00212839213501137,-0.007540337148415843,-0.005221214218440018,-0.0005272367153184021,-0.010092071375039868,-0.0025154946325587346
2024-08-27 09:00:00,-0.0020097856638692235,-0.004171291709338831,-0.003529779086626661,-0.00321903016653291,-0.005823130998060755,-0.004909953183364291,-0.007219999772405394,-0.0036066105562584383,-0.012941950492388443,-0.0026388921238034158
2024-08-27 10:00:00,-0.005801534965863553,-0.012931037811118706,-0.017106582535781456,-0.007968401030668204,-0.0019021776950665092,-0.007896972776418432,-0.0074018497451167065,-0.006022552882255283,-0.013355254633820035,-0.009427964909624276
2024-08-27 11:00:00,0.0015513711845418499,-0.004896026674018117,0.002981332660281666,0.00445696852497246,0.004139075811078086,0.007404722674432707,0.0040104157782905325,0.004356491023475684,0.005397461418241711,-0.002021808541767367
2024-08-27 12:00:00,0.00010374801930623789,-0.0016330678778517793,0.0004330616900709572,0.0011337466743928104,0.009188775912950753,0.0021381223877370292,0.0004374365233763555,0.00042358037243150903,0.0004437154911607344,0.00027704123258276425
2024-08-27 13:00:00,-0.0025908499143803,-0.0040963387259225215,0.001744981670700696,0.004461258621988762,0.0009523075737402076,0.0011308917798551477,-0.0019854138887671624,-0.0009966634466689328,-0.002107009621360234,-0.0022299843362905136
2024-08-27 14:00:00,-0.0070312150298104115,-0.010316235760570613,-0.004044063090834271,-0.0019598311046644667,0.0006929853436127287,-0.00015902714950399854,-3.753092682856618e-05,-0.0020019056307507554,-0.00807343506451641,-0.0007765564518860124
2024-08-27 15:00:00,-0.0027763889917178375,-0.0023225260282577764,-0.0013383660903274475,-0.0016514074433882087,0.0008134590797498342,-0.0053365334246773255,-0.002479659047292415,0.0032649580868939765,-0.005861667766330569,-0.005761185700291271
2024-08-27 16:00:00,-0.0010202904418346037,-0.004553353452640074,0.0011160572100052946,-0.010717824730413383,0.0065664578123845185,0.0014573353354014884,-0.001291974463573542,0.00277803214958805,0.0023379596887163068,-0.0010022433198808578
2024-08-27 17:00:00,0.0051040082647269,0.006775854077762489,0.005368455574901176,0.004381348772934501,-0.004052512935884378,0.0034825410004966084,1.7939579067594025e-05,0.004892725530606157,0.0024684457938435322,0.0013192636424306237
2024-08-27 18:00:00,0.0030814601734956426,-0.0005771124075222289,0.0037985493393231096,0.003753651858811047,-0.0004474582356092105,0.007395832278143111,0.006970943134759544,0.00313028843370855,0.012075536924382568,0.007617793232121084
2024-08-27 19:00:00,-0.0035328058785779604,-0.0016498376039137952,-0.005179996690499067,-0.0021104172068788785,-0.004387616998065447,-0.007788641054713441,-0.005003633747871827,-0.0019978196870500398,-0.009007058617491293,-9.526002609749895e-05
2024-08-27 20:00:00,-2.714243869661459e-06,0.0017669310498620305,-0.001958525903355657,0.002058872200732864,-0.0022848191102123883,0.005522729285180716,-0.0039885398474042155,-0.001150270541356413,-0.005795592760960755,-0.004486828831177014
2024-08-27 21:00:00,-0.024208498560808422,-0.03617083570528301,-0.03296622040173869,-0.02340090623409541,-0.03082370691660441,-0.033669198618994756,-0.034102818110564925,-0.03366968240387269,-0.02880023173553603,-0.024489961453896925
2024-08-27 22:00:00,-0.014518060865261972,-0.011778189781153081,-0.0119659710047344,-0.01339402125361211,-0.013864718270571674,-0.013534572462079675,-0.013959041247062487,-0.016044116874160075,-0.022822291034729325,-0.01959010556631835
2024-08-27 23:00:00,-0.0004271102728043985,-0.001269631313833841,-0.004079074036218877,0.006058813682471076,0.0031677320537952802,0.0024834535465960705,0.003012951588428514,0.0018334121466869746,-0.00039029245365007625,0.008931458725147667
2024-08-28 00:00:00,-0.006710849109955674,-0.006970747708061609,-0.005158092974932416,-0.000972585496691103,-0.005356233606039318,-0.0036001432948509215,-0.005281756723454656,-0.004008649271137088,-0.0099795733102237,-0.009811566642351721
2024-08-28 01:00:00,0.005483171546243781,0.0009736637485104893,0.005509600153858152,-0.0058277238146429156,0.005856010659183619,0.0025006937977105625,0.003197379415029289,0.000270129143323139,0.001178000327497486,0.002558635101309381
2024-08-28 02:00:00,-0.0009670578731970636,0.007720288458492597,-0.00045748216290242283,0.003259852671696706,0.00010632788980591279,-0.00225345636337293,3.4671526107921125e-06,0.0037881087348106135,-0.0020324070580985953,-0.0015191857856931001
2024-08-28 03:00:00,0.004324141722069186,0.004960489982241967,0.008471658530210924,0.009388350869241613,0.00040337636211640326,0.008884853639968826,0.0079826644422063,0.005526249273952288,0.014404000261204253,0.009767138506204365
2024-08-28 04:00:00,-0.005563147042764172,-0.0026087000936660942,-0.003923086861934877,0.0022407434577997876,0.0007129610597171876,-0.00022247062471181245,-0.00470029785627446,-0.00043859012649072326,-0.0036952436259851673,-0.004831536459402486
2024-08-28 05:00:00,0.0003779467618176824,-0.0007532375922592038,-0.0007295581396027373,0.003511119811846264,0.003500472517051434,0.003612336710620223,0.0022181053029082243,0.0032833390647564187,0.0007177242988718469,0.004097632424893138
2024-08-28 06:00:00,-0.0019445994179303483,-0.0013895774243142256,-0.0009042274489097224,0.0009883225495936898,0.0014051323826741458,-0.002737537164935633,-0.0022586740344587852,-0.002420148063132288,-0.005661757210113638,-0.005863745834043588
