,US_SP500,EU_DAX,EU_FTSE,JP_Nikkei,HK_HSI,KR_KOSPI
2016-10-28,-0.30456452740079454,-0.1942043417794715,0.1162455722010111,0.39927757384223683,-0.5319632325318104,-0.18970085429777825
2016-10-31,-0.05755701660179708,-0.27368101674243006,-0.6201450094315308,-0.13187436583752002,-0.06487273881998108,-0.40138587180306384
2016-11-01,-0.6098807291501056,-1.1096908922602888,-0.5520522947143167,0.024546674130327,0.6272807117252779,-0.06430940091361434
2016-11-02,-0.5881490808677099,-1.2535171737139756,-1.055072700466733,-1.2975958570950348,-1.0073874358364472,-0.9675554947674508
2016-11-04,-0.5513025466813735,-0.9236952685470395,-2.2505009495649912,-0.9933194908790416,-0.5102210581287948,0.06286365284721468
2016-11-07,1.76783310369572,1.533575188704823,1.648203617396437,1.0765388823367872,0.47415250318495855,0.4706672769428417
2016-11-08,0.2634742190008066,0.1648391531272148,0.5048001421804679,-0.06945758872905858,0.31942086523929775,0.15035968690590984
2016-11-09,0.8623365366211313,1.2377810127522786,0.969586876989586,-3.9182276880269775,-1.4979839490609197,-1.5172302991511566
2016-11-10,0.11349251684944302,-0.15665807016054345,-1.2315100367633294,4.532345527374043,1.2785998338993225,1.4151309108469305
2016-11-11,-0.16299196371999114,0.25752691715588594,-1.4496586938383356,0.07747345922585837,-0.9341844952583055,-0.6316950029707677
2016-11-14,-0.05699753322608947,0.16375076345618048,0.31411544911166195,1.1499301355062943,-0.9496017410134974,-0.3682264532893778
2016-11-15,0.5680634566504968,0.2834729624667923,0.5571770401630404,-0.06336825564749708,0.30826918760415944,-0.26527253725504013
2016-11-16,-0.17823665006785294,-0.580797017411402,-0.6513803599012071,0.7227931150587464,-0.1375718634579369,0.3613858219482431
2016-11-17,0.3378518263739294,0.13256652632438323,0.6378102125575273,-0.04392613172676969,-0.05863584252945973,-0.008786192993110056
2016-11-18,-0.24481335719617825,-0.1953764992004886,-0.29772293108650455,0.36581571463289814,0.24533284498041363,-0.23489299453468016
2016-11-21,0.5664734024489113,0.12410931332391945,0.010820336227510545,0.4949721374058609,0.03719724051351362,-0.32018820822415944
2016-11-22,0.131186519953116,0.18626253890383165,0.5870771507851594,0.1752002215251138,0.9696618661384893,0.5358576584420692
2016-11-25,0.3418965031688,-0.1458341277457768,0.2850694882531549,0.7947189356631008,0.13251485189472895,-0.33474890806365576
2016-11-28,-0.48256128605780646,-0.9334694040180691,-0.6221278055651048,-0.13874558386698066,0.3176819608635942,0.08251051365433276
2016-11-29,0.06274714073683214,0.2587565131974854,-0.42342521770414077,-0.23685995539978003,-0.28539234106960476,-0.02981872038245087
2016-11-30,-0.2668872924424854,0.11889677275257748,0.15131998007925887,-0.04004174485094781,0.15415936510374975,0.1288876647008076
2016-12-01,-0.33830838483413883,-0.857798973339253,-0.4742917835501207,0.7362633403233898,0.26091708750007475,-0.029513329727087336
2016-12-02,-0.014676598755162404,-0.19551054363655304,-0.3480528973458021,-0.3770599222086198,-0.9489408126218816,-0.4709919555978256
2016-12-05,0.4319155489819644,1.2939280064005085,0.21562299084681416,-0.6247270481875303,-0.184476035682062,-0.27830764328948565
2016-12-06,0.23375971752162228,0.6581544032036514,0.4626594971765219,0.2829256235651804,0.5097354659919121,0.834364144472459
2016-12-07,1.032569218415395,1.560448054145279,1.753644419323827,0.474091000119231,0.37439605718551344,0.02800152206604388
2016-12-08,0.13068471079594324,1.3933153014786352,0.40027638301315327,0.9691924100019963,0.17834379440356082,1.22961162685746
2016-12-09,0.4415775999033334,0.14350086262935405,0.3015371136081526,0.8146279644803667,-0.30714478301039816,-0.24317542626413438
2016-12-12,-0.1414493251617492,-0.1324343467375905,-0.9357253411965275,0.5394662285309346,-0.9982431209728163,0.04356050450337766
2016-12-13,0.49088771209180376,0.655754974986617,1.0981584298340719,0.3042010531380557,0.037372349657850794,0.24166810010500966
2016-12-14,-0.7205708785570007,-0.3241365779421715,-0.29794827639367766,-0.0342906244356967,0.025883059127614315,-0.009924537376277869
2016-12-15,0.27262733931362565,0.8484940595297411,0.687002915009256,0.02810455785697954,-1.226469854014648,-0.04540485397060347
2016-12-16,-0.192164234522113,0.2370817830566387,0.15704692936908168,0.4176960243706989,-0.12445867495209983,0.1400482613599103
2016-12-19,0.11550162427012445,0.12909337758252204,0.057814556669523454,-0.08021497897118289,-0.5917270657091505,-0.16120710287652518
2016-12-20,0.2524102946998461,0.23873663312301632,0.35676861482664995,0.32679227547264705,-0.33014679293481947,0.0748934549123607
2016-12-21,-0.25065513509657467,-0.0061457342224798435,-0.05801285420939911,-0.22636141678865726,0.24960399508489606,-0.16537760555540534
2016-12-22,-0.2014598333204624,-0.12385542050146549,0.2922992121455946,-0.10645283052957431,-0.5516242614329075,-0.10964271413447763
2016-12-28,-0.4517123572483975,0.10117692949555954,0.5723080404178315,-0.13959400573305697,0.3697819934228608,-0.39878735441346924
2016-12-29,-0.07168476183329685,-0.20548205375471074,0.17664929126652254,-0.9819990847351548,0.10938556330122022,0.024937465199853133
2017-01-04,0.737858584588516,0.9156209130357722,0.9408605716507443,1.585078568420511,1.0668438245103182,0.5748470506430271
2017-01-05,-0.11113022001415175,-0.029588466048556986,0.05584662957161315,-0.3098224857657954,0.985296940179226,-0.15590467913771627
2017-01-06,0.24248961140091282,0.06556349524257665,0.18246052639756385,-0.2851022829071416,0.13672776014185478,0.18980444094704244
2017-01-10,-0.34104884683292136,-0.1453048060873138,0.8743998445022888,-0.6005590468390893,0.7276331906482963,-0.16557325025203795
2017-01-11,0.18590501186100497,0.4102394188074856,0.18293324903238728,0.18447246694364766,0.5667771989399558,0.911149946189938
2017-01-12,-0.22478265609106376,-0.920723234616907,0.004461798793090784,-0.8859179584395416,-0.3225801914819224,0.3360314107583429
2017-01-13,0.10517476715009198,0.7327751203205396,0.5943100449477198,0.5130839723967543,0.3198988670545527,-0.3619789425295915
2017-01-17,-0.29290104325440275,-0.6659249511878902,-1.6214275004776288,-1.7948925173983221,-0.2928052494569163,-0.1927695334132698
2017-01-18,0.09807794197513764,0.38727701266240366,0.35162672852529514,0.25601508484676627,0.76267571885809,-0.08017743458272532
2017-01-19,-0.3460810844582828,-0.05175079164284373,-0.5594125763754142,0.6135342667937662,-0.14771126299570828,0.03232492654469879
2017-01-20,0.23008453758462477,0.20087196186282893,-0.1591065150397699,0.19616307237648214,-0.4934855529736424,-0.26425099972779126
2017-01-23,-0.26992809120371775,-0.6317436431503186,-0.6740105871563232,-0.9588711199876176,0.033345806538485276,-0.026403938486532275
2017-01-24,0.49292410054522784,0.3148995839063347,-0.03387888807610456,-0.43028969807255385,0.14898690281157825,-0.045621180946501506
2017-01-25,0.6127513997711937,1.4469350087269015,0.1740470685362673,0.9562589020053325,0.2911604511086971,-0.0012033582768495024
2017-01-26,-0.10821383310536627,0.261441992225567,-0.06155019231087859,1.216001002536479,0.954592957048177,0.4839009831609181
2017-02-01,-0.6657492702541076,-1.3548047562556351,-0.7694613749072212,-0.9736290190357185,-0.16798153086577275,-0.13561343681098037
2017-02-02,-0.00037085496294961013,-0.2564624910138594,0.43952221985298995,-0.9086044809558693,-0.3986382209861265,-0.3353551700813537
2017-02-03,0.5503518805634257,0.13193971178226235,0.6363273722761305,-0.03212213393238621,-0.167927859521602,0.02916597080922032
2017-02-06,-0.22234509426164978,-1.0380444093142558,-0.2438246491348371,0.17163655970565525,0.6410492510515687,0.10276924451140566
2017-02-07,-0.028726745426056202,0.24786070642089086,0.1720690679531425,-0.2903893786852072,-0.05328147334210464,-0.11517992642301927
2017-02-08,0.009782071924596729,-0.07714096705719858,0.01449325900932543,0.3136296996767056,0.44484923958444145,-0.35690961262749854
2017-02-09,0.42626960008190096,0.6702749572119822,0.5386859153812225,-0.4163555792141051,0.11218834518665698,-0.013167803303761258
2017-02-10,0.246529599889707,0.13573286715547297,0.37985715221955585,1.68609197583446,0.14054953310309581,0.2508796165892377
2017-02-13,0.3846512400475485,0.7184897304786334,0.2529366959365936,0.24499604040325348,0.389529515147019,0.07351556303295023
2017-02-14,0.28283677245881234,-0.052325269571085534,-0.1618634751956701,-0.8459717328715013,-0.027396348202815536,-0.1662656426854252
2017-02-15,0.3638189485382765,0.12003174596932065,0.43885527048348033,0.6782470214762623,0.8336593720188883,0.2524772404152257
2017-02-16,-0.11885413859700221,-0.289797366962276,-0.35478427954322334,-0.3736565383937061,0.31687343620088193,-0.10150661349555212
2017-02-17,0.09105377590929878,-0.03559906753324203,0.27940079086157377,-0.45727691022130046,-0.21477636267858985,-0.07778488738582583
2017-02-21,0.4505326915002806,1.4223187556635806,-0.36444198610236817,0.4892928768571232,-0.20442339255212089,0.6571634161596807
2017-02-22,-0.13688255174664388,0.17896457972472174,0.3529156238531606,-0.05127897338500693,0.6733095579872679,0.07544505136065913
2017-02-23,-0.012862046801427857,-0.38203298472811364,-0.4420650179343403,-0.07610408889947587,-0.251265886158536,-0.006870317896254158
2017-02-24,0.0757834113864271,-1.0279383654928815,-0.4000192506344312,-0.3655591613564863,-0.42925205015451795,-0.4569770753362425
2017-02-27,0.03657208119188805,0.09545156590373592,0.10589423783050181,-0.6907656506231431,-0.12061754426217737,-0.3062591891375121
2017-02-28,-0.2606746897363421,0.04740909631417097,0.12075756218150968,-0.0031860755138300037,-0.5339745797649226,0.15236667246623486
2017-03-02,0.5888044204653602,1.5129189309019018,1.5907600536351307,1.5757472093828293,-0.04089966696261824,0.30337908869531627
2017-03-03,-0.005854377211551168,-0.25357974814150985,-0.13029616073282843,-0.3902360495433296,-0.512301615278531,-0.7825270065267537
2017-03-06,-0.3185616832277423,-0.5060264597376283,-0.34747507928336113,-0.3715984582733231,0.12215383626445099,0.04330940060529491
2017-03-07,-0.28841748420811053,0.019045302936807135,-0.17131905726218608,-0.17269705512157207,0.24125514710797857,0.3573059790442516
2017-03-08,-0.23632142368831907,-0.026033741624269056,-0.08088075443635692,-0.3740457661057872,0.28763882509003147,0.0038845881246092674
2017-03-09,0.018577106941707604,0.0419014480321107,-0.2868444412704396,0.18984547669720803,-0.8174457909868285,-0.17364701986489817
2017-03-10,0.22205336385858238,-0.13834848662014348,0.35897005076047983,0.9882284823610596,0.19088919734401383,0.15714374486448293
2017-03-13,-0.017184130488287184,0.14995885700669034,0.30232122715949006,0.05889666733543572,0.749785390355561,0.5868054350572824
2017-03-14,-0.3269960379992637,-0.042548980667682805,-0.14535366307341568,-0.1325111665499728,-0.009317737711982833,0.457419506901481
2017-03-15,0.6413123513282324,0.11013777511468638,0.12277543175370433,-0.16088611353366986,-0.105318246110032,-0.06217539518841457
2017-03-16,-0.18191330578116222,0.46544490821030315,0.6147202934595091,0.0002499415625472954,1.406875550602208,0.48080647815596583
2017-03-17,-0.15607533152619285,0.04782725446295505,0.09893331479029174,-0.29214725113525997,0.05664066686813649,0.39915350474338007
2017-03-21,-1.244771874958182,-0.9423725342914472,-0.6473134612465898,-0.2827397939755992,0.7887248832740582,0.37531203896273163
2017-03-22,0.10847591173766992,-0.4330701286473977,-0.7446883134173006,-1.560331733068509,-0.7679548597396089,-0.34028574231632525
2017-03-23,-0.1350694243622176,0.8953569318294725,0.19507745499559392,0.11651140513809599,0.016147555211574283,0.09418345320157286
2017-03-24,-0.11719087577921156,0.133411233867111,-0.07411259601641029,0.6045528333465006,0.0816228481553707,-0.1514242672501498
2017-03-27,-0.13170608253496432,-0.49937302904819747,-0.6086000674098849,-1.0642001836703545,-0.46859628691537725,-0.4384698307102347
2017-03-28,0.549262713805787,1.0085484181251707,0.6550281371737106,0.7548458557706934,0.42498067646334864,0.19223268929648005
2017-03-29,0.04212782344600185,0.32712692387080666,0.3871073273185666,0.00792085314397989,0.12539979169395593,0.07196290832669504
2017-03-30,0.19459062319231835,0.32453738071805743,-0.07791230719951993,-0.6124780731944734,-0.2602128314938367,-0.10870838668429372
2017-03-31,-0.2339070569230282,0.34305022451520334,-0.6506863015147917,-0.615972501546106,-0.5404571122606032,-0.17112611438068037
2017-04-03,-0.1831884996807627,-0.4060069128729238,-0.5674796595471542,0.2290434683230215,0.4200051976474611,0.18063108934393482
2017-04-05,-0.253940882049111,-0.30007241680591334,0.6438520627463775,-0.4989463469770378,0.38773348927214124,-0.23869631076237632
2017-04-06,0.11174203870197527,0.05557838590979204,-0.4077696011325327,-1.0378647328707886,-0.36193992872473113,-0.28284905885006817
2017-04-07,-0.11579681838570695,-0.07319259928955571,0.6041989412482145,0.20952817078585234,-0.022486340011507813,-0.0692255869794802
2017-04-10,0.00931693774558512,-0.19898784939001454,-0.028136884945283186,0.4548028961911531,-0.018825202072180806,-0.5977214629604796
2017-04-11,-0.16596345940112028,-0.44661970001783174,0.20244834581170398,-0.23296752302186238,-0.4964430684431131,-0.327982884249865
2017-04-12,-0.3585683060846723,0.06966903946760489,-0.24387211151776989,-0.7820112735812607,0.6323915781895174,0.116523835649543
2017-04-13,-0.6121932782813853,-0.3432512048569769,-0.310687210894127,-0.5240409366829658,-0.1505334801483509,0.5612292801505725
2017-04-18,0.4207196427070921,-0.7732412220203742,-2.4901320098268993,-0.07707898602473671,-0.9625616283138009,-0.04292359083441034
2017-04-19,-0.1893288918652833,0.07537169843364923,-0.4818709570555955,0.00637457317504452,-0.28734089152208453,-0.34389813351637977
2017-04-20,0.5743314674246565,0.0401580976243303,0.03576854752217156,-0.0521017283677895,0.6566298011551086,0.28805019932314546
2017-04-21,-0.2984983034957137,0.11083382853938943,-0.07575202450225979,0.6768208529230496,-0.04697227600221719,0.4411525913621005
2017-04-24,0.842979393223772,2.688915006481871,2.0498044973519702,0.91163089070062,0.27266017941117715,0.22268084179083675
2017-04-25,0.4540314465860005,0.045377595640045086,0.12734664400407425,0.7085027302803113,0.8875123276001566,0.6500379957289483
2017-04-26,-0.08758069807848595,0.0038539455311472994,0.15707476097878736,0.7247592729204901,0.33775030988302485,0.286462624540994
2017-04-27,-0.0018062133528417754,-0.22518605963671312,-0.7248279681781883,-0.1826791873549766,0.3292863304314097,0.009368201573794291
2017-04-28,-0.20561136519638126,-0.07219422586023769,-0.47890731474565923,-0.24729049736922254,-0.2358552345414236,-0.15692139669880653
2017-05-02,0.19362637225581936,0.4258685403711254,0.6128013522751703,0.8607773666099037,0.2205947506892374,0.3802884767448545
2017-05-08,0.23561662461782187,1.1817352568689643,0.6712919919664195,1.563626564073825,-0.3329648232305978,2.0705877349273063
2017-05-10,-0.03885324373958352,0.3717001929959317,1.1175207350215448,-0.030058738017955385,1.2038762119809057,-0.6843583542573551
2017-05-11,-0.2262724514071006,-0.3331376281209086,-0.002584562547421366,0.1713276994608994,0.2964408992997805,0.7100265140218219
2017-05-12,-0.16964909833045339,0.34829899118636903,0.6318546622520601,-0.3197343027760374,0.07948920970166208,-0.3324344734034989
2017-05-15,0.34608357111507126,0.2010384646777633,0.2317907202850126,-0.09530216497773118,0.5790655285941286,0.09333084214015432
2017-05-16,-0.10420652807660814,-0.050144897995668396,0.8741921321664997,0.1310954032960424,-0.10066097949333709,0.0944912356040619
2017-05-17,-1.562565283506985,-1.1500693991042763,-0.26567676116198874,-0.41711487881224674,-0.1188200755493529,-0.10221599638020795
2017-05-18,0.2564675096840171,-0.30450004170941714,-0.9125147968459815,-0.9783209222493007,-0.43105000843793395,-0.21632616323257498
2017-05-19,0.5095706697603849,0.2823769155047637,0.43513984096335157,0.08703418647521309,0.10002110532999345,0.00885881473943196
2017-05-22,0.3776089752959373,-0.15904285009571922,0.31797227832805625,0.26795488592028677,0.5819301224800904,0.40245040054759257
2017-05-23,0.1041881577991924,0.2236930990208246,-0.16706615958048646,-0.27830553579236117,0.02747160431268336,0.17909143799420021
2017-05-24,0.15785756860539157,-0.13968518072010633,0.370136176784864,0.41803979650968726,0.06392667337311304,0.11912672966902955
2017-05-25,0.31857941552412633,-0.17148596663046173,0.0155723964451754,0.20390675774099096,0.5382020961043905,0.6765229165675265
2017-05-26,-0.021814305550758677,-0.16122728702388867,0.3723927327362012,-0.4953670567707641,0.018306793427643017,0.3044117250166734
2017-05-31,-0.18500129997706627,0.04978774462531991,-0.3848238655426463,-0.17528760315481354,0.05270781725001828,-0.2576408859857683
2017-06-01,0.5754666517165171,0.28971962970681947,0.29208581986637594,0.7002153331850286,0.3909581439152199,-0.11522917215565594
2017-06-02,0.25818830325967834,0.9837211366358687,0.028575548816080515,1.069166228550578,0.2996226287424353,0.7099857777289306
2017-06-07,-0.24849970604003663,-1.0027898694656852,-0.9324839091473784,-0.7204356477892412,0.12786244352792636,-0.35698733892956147
2017-06-08,-0.02539305147170065,0.23165143021074674,-0.4014984008979729,-0.3113225793742696,0.22960281082729933,0.05616560425179058
2017-06-09,-0.11603313468836542,0.6227306122712352,1.0026363997976788,0.320897036190589,-0.0905306767012309,0.4587670469223692
2017-06-12,-0.12833113326257448,-0.8403751269298235,-0.22455524150036502,-0.41445786692545833,-0.8574079304409304,-0.6926896481290113
2017-06-13,0.3242983396539843,0.446646680701098,-0.17337646451634667,-0.08031925717187827,0.3782869264492162,0.42461103497109237
2017-06-14,-0.12974209918698879,0.2289593970715747,-0.3658755179615311,-0.099438166314353,0.05864246614918868,-0.09486975936541571
2017-06-15,-0.23262825951383828,-0.7689259449428013,-0.7540779212986328,-0.2287082499448469,-0.8312116902232861,-0.340596473844592
2017-06-16,-0.024036128466349133,0.358985163042321,0.56652761392533,0.3485680748670105,0.15922570040636475,-0.033408371099404595
2017-06-19,0.6390580481678921,0.8380403976023577,0.7768942804982064,0.39213104707250585,0.7874948136564903,0.21112546844715213
2017-06-20,-0.6023769342599241,-0.5076929999008905,-0.6974560155852901,0.5222634175014913,-0.2200197602469124,-0.0842402649808773
2017-06-21,-0.09559108964870877,-0.29407049083791115,-0.35250684005508703,-0.3648629779868779,-0.3988883666443251,-0.3606328462009051
2017-06-22,-0.08510839800436514,0.09268334522140077,-0.13467193357223115,-0.14442147155340157,-0.05783054235396206,0.3152021558715112
2017-06-23,0.0813538036226703,-0.4236968163071452,-0.2242858738921438,0.031886187848613017,-0.016318810824040637,0.18724810838115974
2017-06-26,-0.021380708123671016,0.20679847687057676,0.2814744424344305,0.026633995401824543,0.5319534043937457,0.23635455646611953
2017-06-27,-0.716878480880786,-0.6780762674546787,-0.18671373685560377,0.20436488731104155,-0.08885920487185844,0.051223985804075264
2017-06-28,0.676793825744275,-0.18805000508199576,-0.6451754189255288,-0.37563367660767577,-0.4203448083429481,-0.2944188297595635
2017-06-29,-0.7607845258609341,-1.5476194265135186,-0.5262255487399181,0.2678166644860106,0.7431931650140372,0.31855644644625797
2017-06-30,0.07907100554666262,-0.6383186367026584,-0.5301590433237188,-0.6986639156587497,-0.536101824561421,-0.1436131647328674
2017-07-03,0.14316806464955747,0.9600954920710745,0.8484406587081401,0.03292388195955647,0.0476738721039891,0.03479473779209495
2017-07-05,0.0724777456730635,-0.17649356858483603,-0.1492222946761743,0.04495314076964573,-0.7042898950182458,-0.20523373040690857
2017-07-06,-0.8248535129949996,-0.5128238614039743,-0.43022124155936675,-0.3529816787663684,-0.15680822084013218,-0.05309521186229114
2017-07-07,0.4796747473444455,0.01518124830479147,0.16232340962578554,-0.2745205276471013,-0.33963573302446054,-0.25519151872342655
2017-07-10,0.029128533724778315,0.3443085364679018,0.23604468118632382,0.4884848862075774,0.42451298861439785,0.022592845868983497
2017-07-11,-0.11212287814664783,-0.09277683513814615,-0.5639867481190607,0.3543515935481258,1.0021483812375116,0.3403649507948564
2017-07-12,0.55370114404359,1.2075391759680933,1.150511594927978,-0.3845873704012878,0.4334968274552431,-0.15339836616235478
2017-07-13,0.10721452109609925,0.06176936292752856,-0.06821268208742463,-0.04057632971225367,0.7864990632170553,0.4421245772731455
2017-07-14,0.33761618828468576,-0.09648199396424754,-0.490858960546633,0.021050405211589938,0.10745707281612149,0.1003390702115531
2017-07-18,-0.0024671234881432818,-1.3528262840863823,0.13714376205860068,-0.4626846513144582,0.34687871138589443,0.2685063182095523
2017-07-19,0.3950675652569135,0.1088432196158889,0.523457911789742,0.02806005888278142,0.3746476869298484,0.06618410531386316
2017-07-20,-0.060149209127902926,-0.06570322454905429,0.7366740098849397,0.38778690225194273,0.1701178003475896,0.27964102130872126
2017-07-21,-0.07784509961355124,-1.411820093167435,-0.4861770488755661,-0.20232321653530894,-0.09180802799510633,0.18038953114770412
2017-07-24,-0.1353559082562977,-0.24293894891606446,-1.0274443180909552,-0.4811471790567045,0.35555612838678546,0.0006695279181603863
2017-07-25,0.193607551145622,0.3372786395746555,0.7434484417778056,-0.11769945353807736,0.008942227926506903,-0.34792551108953496
2017-07-26,-0.024116663221768718,0.2385518627149598,0.2118452426412284,0.2883520102435709,0.22213968169067544,-0.18233422638542315
2017-07-27,-0.1278289313519138,-0.6572350879877784,-0.14526316371496095,0.057767191937623134,0.47724853650876703,0.19463681977678818
