,TSLA,NVDA,AAPL,MSFT,AMZN,META,JPM,XOM,SPY,GLD,USO,TLT
2024-08-27 13:30:00,-0.01948700915948809,0.005926273551843053,0.0031193343858815226,0.0011356940090214707,-0.009560695559310162,0.0028551426663918633,0.0019143039848836807,-0.004766453808908722,0.000615136768714386,-0.0008167054889547387,-0.011114105626411686,-0.005876777579077341
2024-08-27 14:30:00,0.001027596711855594,0.007428182648467008,0.002890950998498454,-0.006444536282744551,-0.006001401877227863,-0.0031429333001664617,0.0006827680723677787,-0.0012268877588894611,-0.0005081434723459566,4.297695953336955e-05,-0.0009100916894535516,0.0013829000061083008
2024-08-27 15:30:00,-0.0003344911511691251,-0.0013664847617880227,-0.003022550564637072,0.001724222245618634,0.0026010025854477092,0.0010884130524431157,0.0011369581061746459,-0.004327376302043717,4.462250881953622e-05,-0.0014200042654666234,-0.007048729590422909,-0.00015355247107873282
2024-08-27 16:30:00,0.004196500653654844,0.006464655509321737,0.0024100226032803818,0.0014080017480537776,0.0012114077664753253,-0.002394408702079076,0.00024271297749400844,0.0004251056536519471,0.0017369882514968182,0.0020218157064961773,-0.0023605607785119886,0.001585625000901203
2024-08-27 17:30:00,-0.0036714112577520552,-0.0025636515541558325,-2.978476566894983e-05,0.002974194528509777,0.0024760783807922238,-0.0011634799629254289,0.00018948321093681386,0.0008496047535091478,-2.6618154267410432e-05,0.0025751349145277658,0.0013121438743519676,0.002093297936470506
2024-08-27 18:30:00,0.003052561376279961,-0.00011830028164716566,-0.0014594043547360158,-0.0006065690990544326,-0.0016115968173489037,-0.0015115043071363132,-0.00018220273168711998,0.0005943006068278578,-0.0004540301117996748,-0.00010720315259504787,0.002684489465583084,-0.001481215284568016
2024-08-27 19:30:00,-0.004246895948079477,-0.0009346603059734448,-4.380769679190877e-05,0.0003891314945505542,-0.002653325122312644,0.00046235548834250295,0.0009311176387978293,-0.0010190451653979693,2.0978168521423868e-05,0.00045005834449618476,0.0003269134980783406,0.0007668548029773348
2024-08-28 13:30:00,-0.0074395590622131635,-0.008293589349094077,0.00655338971716013,-0.0034613239490228764,-0.007071270578801858,-0.0002529050139994382,0.003444347396018621,-0.010247715332201146,-0.0007514667464807445,-0.007699496239285786,-0.01947190000295862,-0.00013575192979597972
2024-08-28 14:30:00,-0.011483569039865138,-0.026187674556062746,-0.012400210813332535,-0.007893704265050872,-0.007648988119350442,-0.008073571969175575,0.0014015309029060674,0.005393132627022013,-0.00500257932686754,0.0006259290051264799,0.007635865454492574,0.002378946625704259
2024-08-28 15:30:00,-0.00229308142877116,0.01198453449733794,0.0009695101344568968,-0.00040894636755695046,-0.0012316749878236166,0.0014932456697112073,-0.004755134637237646,-0.005325354466161336,-0.0014518559658860397,-0.0032633718761188035,-0.0011912946020968818,-0.0025668333978368096
2024-08-28 16:30:00,0.006210817283288428,0.0015129994814575554,0.001936204967507571,0.0022956013211556936,-0.00011731330340047919,-0.00031893089520895757,-0.0009537047179559721,-0.0014438492023316485,0.0008068711757962532,0.0018166801932659737,0.0033057881344999984,0.00027262679904893616
2024-08-28 17:30:00,-0.013343122211020741,-0.005721551554583648,-0.006129439894843713,-0.003298533497913425,-0.004146404697336514,-0.0010286352536619248,-0.0036416785086084147,-0.00017019080266322817,-0.003986844862949646,0.0002593130434256352,-0.006489630839515037,-0.0016346144931977946
2024-08-28 18:30:00,0.01049694275594959,0.00965172102059686,0.006085501237629742,0.004751259376943651,0.005553972286770126,0.006522993995305981,0.006726667260671171,0.002875839189178997,0.005061588514878146,0.0018776000089530953,0.0030513553033779672,0.0002555286555434577
2024-08-28 19:30:00,0.0006326733667316731,-0.004049527209785353,-0.0042736101814728755,-0.000112027805611703,0.0009958594579480007,-0.0031109950522854035,0.002669073063866101,-0.001243725783782068,-0.0003939021291587963,-0.0006254969895183038,-0.0002649263818845782,0.00045995860091974095
2024-08-29 13:30:00,0.028562652376597164,-0.0399404204423357,0.021533415444414672,0.022351706655961756,0.012373002122322951,0.010415605948586482,-0.001871684553486297,0.010544167909453783,0.006035525562250399,0.00327400678370271,0.020978853358722738,-0.004711183123639273
2024-08-29 14:30:00,-0.00738258797271385,0.002068424221664422,0.0044409014719963835,-0.0009144651403873993,0.004061280397336553,0.004662374132473168,0.0019845939042859584,0.0014851204366141957,0.0007295999510299467,0.0009883041216509625,-0.0010385802870782612,-0.0017981771437405314
2024-08-29 15:30:00,0.011154492916700676,0.002476499971910684,0.0,-0.00017880135678982612,0.001381406321408818,0.0005526496643737389,0.0038097915460841847,0.003386402910217079,0.0020615506759673607,0.0018462780567096715,-0.004817340423796779,0.0027216427698792955
2024-08-29 16:30:00,-0.0028537217859261332,-0.005539249075663832,-0.001377554413755533,-0.0027582571381667975,-0.0021880868223194128,-0.004583152120444467,0.0013041320802260614,0.0016888785582871435,-0.0014391449852313443,0.0012001149364921915,-0.000522205159805722,0.00015382806168684482
2024-08-29 17:30:00,-0.012632603589131541,-0.011716575871535184,-0.005590085266768519,-0.00657404871026479,-0.00618691191072962,-0.006798902874770363,-4.4918123013104605e-05,-0.0019002051960548272,-0.0033657547179339886,-0.0006856222810336376,0.0015656986254732885,0.0011785890395294985
2024-08-29 18:30:00,-0.008274031486613431,-0.010826326267850739,-0.0030196785841818397,-0.0036534954671862963,-0.004825741611916179,-0.0020640398725175757,0.0013024920007307372,0.003586300515737051,-0.0025989307659104455,-0.0008361850363458601,0.0014331396406124242,-0.0013324171012163433
2024-08-29 19:30:00,-0.005016934173352361,-0.00289482325749546,-0.0014349467979952735,-0.001862013709191146,0.003200392833873522,0.0007527553716215607,-0.002471689883731365,-0.00464353954543828,-0.001476631301342124,-0.0007510619195238988,-0.00013012833552927816,0.00010258075103486419
2024-08-30 13:30:00,0.012034465657074556,0.014433949287909975,-0.002679668395044743,0.0067785360507901515,0.015320951636184965,0.0029865800246646756,0.004870192199511791,-0.011147607806614168,0.005323511488634303,-0.003957667441306434,-0.02933228058783044,0.0023559112309161634
2024-08-30 14:30:00,0.004110710889225544,-0.012144711621307813,-0.00415360951293664,-0.0015287709934863614,0.003441077003475179,-0.004415519083909025,-0.003173076719726886,0.0015391221849938574,-0.003730629504188343,-0.0020279221755350463,0.00013400156832599208,-0.0018433216626974058
2024-08-30 15:30:00,-0.002244899006057288,0.004146327835091057,-0.0009423981444456331,-0.005673484344411506,-0.004084940380502111,-0.0016341597241851247,0.0009092842986531124,-0.003166343392754456,-0.0019332631129049815,-0.0012100730982398389,0.002410289244473951,-0.005344274252724546
2024-08-30 16:30:00,0.0062318551336755235,-0.0010169994172022356,0.0005260867284038184,0.0015365032119172284,0.0031437753092591336,0.002416534036571605,0.00031454918972695367,0.002568080957192187,0.0014323610310800206,-0.0026413257087272157,-0.0044232255440084245,-0.002476248261375602
2024-08-30 17:30:00,0.002593153767302958,0.003623653768137558,-0.0007014881838687259,-0.0015243838978609148,0.004208557110255029,-4.8320639746357585e-05,0.0004480993479800688,0.0002564326991043586,0.0013588834279776307,0.0034193696600990364,-0.0016133741716739536,0.0015999464112397277
2024-08-30 18:30:00,0.006056748135990553,0.003183034937812579,0.00459483903944502,0.0031914992524271213,0.00916995100911766,0.003527509420183428,0.003715238074142313,0.0020491628239316384,0.0038342331484084724,-0.0007780439513718207,-0.0025598187815987217,-0.0009287377349735948
2024-08-30 19:30:00,0.00840568632939398,0.002711481382049463,-0.0007861659202923477,0.006855478679011817,0.005027120848031252,0.003495916563901247,0.004279950545882372,0.0056985550254076145,0.003127796627524937,0.00021620603879579647,0.0022907211794249704,-0.0033607947694749285
2024-09-03 13:30:00,0.01842717118013404,-0.062039414768382706,-0.015633244674960523,0.0011021191992810486,-0.009740221409557215,-0.012891437122985572,-0.01831784122440272,-0.03188280160075507,-0.01140302430920137,-0.010146444980209779,-0.04163555838502653,0.011739393210943305
2024-09-03 14:30:00,-0.021693176296617267,-0.01120535229896813,-0.0064787191438764324,-0.010205202642680433,-0.0009617444564664623,-0.0016719087516481324,0.009111083191880809,0.006632384336888286,-0.0014547764327721424,0.0018109007722566517,0.00042093580975954836,-0.00035427347728145264
2024-09-03 15:30:00,0.010395688300615546,-0.006238686921919978,0.00015635534763092096,-0.004497665964112052,-0.003404232380906258,0.0007196039189079073,-0.001168042282949422,0.006760600717703014,-0.001312879246730958,0.0018293404713380923,0.001681546306557813,-0.0010287682315679447
2024-09-03 16:30:00,-0.0026050905586734174,0.0023548333780931685,-0.00026133298510444547,0.0004737758488300159,0.004196238080107051,0.0011464736521134,-0.0011496310296239542,0.0011233130982670758,3.59185400506945e-05,0.0018260000945335975,-0.0060389245691574445,0.0005636865672018487
2024-09-03 17:30:00,-0.01423113967106282,-0.020248846879399096,-0.00763070604886984,-0.00552902780473552,-0.0022943841418658906,-0.0059992722326933645,-0.006204526283950962,0.0009488128772181526,-0.0047442702032212125,-0.0007822011293479036,0.0011263105854846245,-0.00039968504225296186
2024-09-03 18:30:00,-0.00259735717266274,0.0001385081072777794,0.001439525481893078,0.000872816928260356,0.00014174701400904155,0.0008397065203782361,-0.0019491334445609354,-0.0021576843878738927,-0.0009225083228656672,0.0019759713835298953,-0.0008742144575109023,0.001986527613075495
2024-09-03 19:30:00,-0.003979898874129084,-0.0029591263070702922,0.0013477228177167788,-0.0006041480645935238,-0.0002836006781290479,-0.001015544157759507,-0.0004992199316316004,-0.0019891528940538805,-0.0007061197445885625,-0.0008897939374747921,0.001014940959651156,0.0002557243104552853
2024-09-04 13:30:00,0.04081437089185247,-0.005757453143004909,-0.018646418759931116,-0.0032283517288922425,-0.005346316819627717,-0.0017797325036816858,0.005613185330029857,-0.005294926659718868,0.0006336521660657013,0.00013032299814863535,-0.012671450845938459,0.006066662071247286
2024-09-04 14:30:00,0.0017986425507876547,0.00843947358198971,0.00020628138039668897,0.00239781615272161,-0.0022265966515648827,0.004121755426811369,-0.004932454894069238,0.0005220356721213903,-0.0006336521660657013,0.001284299893868912,0.005362858115288915,5.07967115330743e-05
2024-09-04 15:30:00,0.004222037496871778,0.0037337286387613133,0.0056993516297199065,0.0013675823748373617,-0.00022869866547381434,0.004182566934596288,-0.0029075042364166137,-0.0029619007207983827,-3.625872724732915e-05,0.00032085048808028205,-0.0014522763967619312,0.0006097468747121582
2024-09-04 16:30:00,0.0009735059319444517,0.003077835780551652,0.0008635494079509698,-0.003936907340497342,-0.008612328686247395,-0.0004077977962548829,-0.006229579589258627,0.0006105245773397883,-0.0016404237092721985,-0.00047694674016529603,-0.005265081655955406,0.001996188379455255
2024-09-04 17:30:00,0.0011534377716753141,-0.008336632639871944,0.0035825653224197396,0.003082368919712586,-0.001067329632098435,-0.0014576271233979199,-0.0014889507823836468,0.0023079057009143256,0.00026294536938387125,-0.0006642273514243513,-0.0028575095075540347,0.001097358699579054
2024-09-04 18:30:00,-0.011914694644994839,-0.02008851514307608,-0.0016309549434927462,0.000488343864886609,-0.0007218236439783254,0.0020983437430466267,0.0029756878859856783,-0.0017840500917882807,-0.0011614669459687477,0.00020876877252540282,-0.0022918793812038984,0.0017312141084326882
2024-09-04 19:30:00,0.0039265899392653125,0.0020270728250739722,0.0010875527258837892,-0.0020528279263620774,0.0010969802168014908,-0.005062610440980109,0.0020093277834947187,-0.00611973778409336,0.00021797478682028526,-0.00010851724307592292,-0.0017224454260684752,0.0005447747313924722
2024-09-05 13:30:00,0.06432490482446962,0.027035392728801177,0.019155029360183207,0.007846429705248958,0.03410528373767363,0.01422012960244512,0.00084361103626307,0.0,0.0038592629093159303,0.008985337787956738,0.01764259397859025,0.0011108368590546647
2024-09-05 14:30:00,-0.027596003069378483,-0.025858728180976343,-0.011529831752137731,-0.01059010537027305,-0.011173446886972194,-0.00998269416688835,-0.011714507367088345,0.0021021104316041317,-0.00917699989455567,-0.004223858894757626,-0.005647642900703076,-0.0005552641847188511
2024-09-05 15:30:00,0.009708465405427802,0.010436014774842128,0.001415757553039576,-0.0004906924106693467,-0.0020322949079467634,0.0010580395902710649,-0.0014538185325827513,-0.0027160620612640685,0.0011690707832148206,0.0016833432374685486,-0.002842886812765677,0.003477925966215878
2024-09-05 16:30:00,-0.010543402458163875,-0.010036232450308269,-0.0018203536827234856,-0.002838725936327613,-0.003509827382436548,-0.0013397717850534008,0.0012231824683359704,-0.0032514879046523504,-0.0013492120324887225,0.0009480768553711272,-0.007861457218707457,0.002035758619836514
2024-09-05 17:30:00,0.011626020926735592,0.006070630772535779,0.0042205764697369474,0.004751238183454909,0.007570209473208855,0.004265497391402029,0.005703812540324371,-0.0008805783671501644,0.003971721848441412,0.0012268645026161096,0.002437560879100964,0.0006274864220499055
2024-09-05 18:30:00,-0.003706551802210356,0.0017276982154559306,-0.0022440139458161923,-0.001253768303752345,0.0,-0.0026738522898339667,0.00041270418526728747,-0.0011900491517025102,-0.0013097840618039314,-0.00040878761295459753,0.002644240305176737,-0.0007530769476780108
2024-09-05 19:30:00,0.003923743666086388,0.0006529518082780683,-0.0019316221835872227,0.0015721027602477733,0.0011250547277628087,0.0026738522898339667,-0.0023409824510949306,-0.0017214340245477189,0.0005276734279462403,8.602605281371467e-05,-0.002071899272335642,-0.0002510750793582872
2024-09-06 13:30:00,-0.04189868995025314,-0.03356720764090326,0.001303145828254415,-0.006510504827217822,-0.019270411532181342,-0.007418100250383475,-0.0053914073456455824,0.00044170356222839047,-0.008900960792471047,-0.0036642310733689953,-0.0012882556010938018,0.0048597629065705306
2024-09-06 14:30:00,-0.01784882271709165,-0.013396931518740551,-0.006487396872777218,-0.007645420659127211,-0.01115171433011497,-0.012185624906896564,-0.011898804718489586,-0.0066012931254482154,-0.005892140359142317,0.004008458228870637,-0.01486209845905595,0.005783101693212167
2024-09-06 15:30:00,-0.007752111798278172,-0.004702235998314208,-0.0025537689961687704,-0.0025117449514562296,-0.004647136127776008,-0.0075577487083098305,-0.007085380377289674,-0.0008449247480148969,-0.002959083997203571,-0.008380913394824496,-0.0109626178635569,-0.007332989971904347
2024-09-06 16:30:00,0.0033602703406483414,0.0075811817734443565,0.0013326654590066767,0.00226332577963273,0.0039804086050097,-0.006301878990155885,0.002774933028924842,-8.899885559898735e-05,0.0017210457183924888,0.00030366013278371184,0.008633935917021773,0.0004004697075048469
2024-09-06 17:30:00,-0.01071074727928778,-0.005914203706288035,-0.0035913382689729545,-0.002487439786430734,-0.0012476033514046136,-0.0016017057976283056,-0.004707500218366079,-0.003386204394494996,-0.0015544253787282969,0.0002601689379186922,-0.0039418497245256034,-0.0029571549489695315
2024-09-06 18:30:00,0.0001409470407587321,0.013390008158732591,0.003953304756817211,0.0009708740839364793,0.0006675595756062691,0.00742637213747166,0.003720405244373559,0.0015158044837821905,0.002478503185684211,-0.0005638290707024041,0.005979687341939766,-0.0006527824469682031
2024-09-06 19:30:00,-0.013669612965529154,-0.005285557727687795,-0.0006787515072455008,-0.000472860504939554,-0.005090253524015154,-0.004824886178891319,-0.0007523919256184897,0.004536384383305503,-0.0016825225687471246,0.000520494335103372,0.00232394680706971,0.00045193633417017764
2024-09-09 13:30:00,0.03936486364734826,0.02118592164777411,-0.009254604725459359,0.006426572846896406,0.016542690244648384,0.014963845818716237,0.016607946332227286,0.012348027000093076,0.007943639806356373,0.0015597273742136153,-0.00015961794449470545,-0.00010036156987691669
2024-09-09 14:30:00,-0.01637645305985913,-0.0010668043574915131,0.0003883047889354785,-0.0025012327992719463,0.0005161376254028127,-0.008886701192389879,0.0007862096376536343,0.011027675209503762,-0.0009733744265050248,-0.0019066714328488388,-0.0037650420139812013,0.0015052084721824954
2024-09-09 15:30:00,0.008957500215260872,0.006080773032666187,0.005664854432453126,0.005269800751154463,0.005318054996971355,0.003965033614971247,0.006014918983268558,0.004454923010378309,0.00493086331183612,0.0027721219382446094,0.009566619078571925,0.0017531541594619782
2024-09-09 16:30:00,0.0007581280105997124,0.003593018799692871,0.0028844910058030138,-0.0005696698621395768,0.0011969947237435719,0.004028219638418484,0.001426239948342456,0.0006039923782372725,0.0008042303236264203,0.0005188978156978052,0.0011534290545007764,0.0012504065602625403
2024-09-09 17:30:00,-0.0035212893592433403,-0.009578474387205382,-0.016757992291482893,-0.004650492815634344,-0.00859452631322899,-0.005612141381537761,-0.003197031219487556,-0.0012947352071650542,-0.00432158488975265,-0.0006054289708448124,0.0001441126125492076,-0.0010501936558489078
2024-09-09 18:30:00,-0.0024446061630420957,0.008174963058738882,0.009577766651471364,0.0004461780251689973,0.0029391144135102465,0.00013848397801830004,0.001426030402099876,-0.002075029830540309,0.0011374696123338524,0.0009499144221152278,-0.00043240015795031894,0.0006502244854464934
2024-09-09 19:30:00,0.0002771890035750957,0.006393461031192871,0.007859261289087982,0.005486781806523844,0.004971553092296688,0.000277394055147262,-0.003269065982243191,-0.0047716487939784,0.0015200523934222332,0.0009084949577475854,-0.0015867383811514202,-9.996006184209705e-05
2024-09-10 13:30:00,0.03253946874285063,0.007578251568578054,-0.00549043601771082,0.023265615117945337,0.017292546826168653,0.0031052077246975784,-0.05148023875664709,-0.03212182318399748,0.0012071957198793726,-0.001896496021829286,-0.0372823015009196,0.0013992944349991987
2024-09-10 14:30:00,0.0004912663556391195,-0.0016063137813286943,0.0007731934553758535,-0.003932818904205604,0.0011198665362046611,-0.004532479130452849,-0.020727992072949952,0.006667990167305682,0.0006760803657783754,0.004612965456486151,0.001422546849657813,0.004036973965962254
2024-09-10 15:30:00,-0.021274548896104584,-0.015644804399576273,-0.006431200498806966,-0.0093024340332164,-0.002465415258967596,-0.004503309819759771,-0.000272724918894518,-0.005187399555763861,-0.005789002936628762,0.0002583206765969237,-0.007359130604897679,0.0003480720414508198
2024-09-10 16:30:00,0.00897175128260752,0.007039741070935968,0.007885052571396045,0.004285501104935641,0.008491220530181032,0.002974628548007452,0.006991954602288075,-0.005710269425313719,0.0037959196429389053,0.0001292009990665477,0.002333819853443053,0.00014914748885885842
2024-09-10 17:30:00,0.00876633111470504,0.010250486858327967,0.0024485061833274813,0.0017478731583970841,0.0007228272046324591,0.005764853924149271,0.011090706306599252,-0.0017556438659580564,0.0027784442598930426,4.3019505608477004e-05,0.0011272228581109545,0.0016392316193734047
2024-09-10 18:30:00,0.007951789635941786,0.002380324024660041,-0.0002717526917956903,-0.0003396600101135405,0.0013609988476011026,-2.465598050083173e-05,0.001703431841769465,0.0023668544188817364,0.0016046886701461816,0.0005163523394671188,0.0040476279096743895,-0.0008579743226464487
2024-09-10 19:30:00,0.006165873805783484,0.004361473132904692,-0.002630872575537957,0.005034055689034034,-0.0032527055596922594,-0.003021972335305101,-0.0007294536322692835,-0.0011975973527889039,0.00010932698795418361,0.0007310649124523394,0.0013456527341748625,6.359293971947011e-05
2024-09-11 13:30:00,-0.03199271093516742,0.011917280974749644,-0.0041873356562396324,-0.005616513864096895,-0.013766647413831379,-0.008996198538349987,-0.01677824927497884,-0.020834525336405285,-0.013903123366192816,-0.004221760197707702,0.008035771059688557,0.0042626352105452625
2024-09-11 14:30:00,0.004601104937121292,4.571320575408322e-05,-0.0015976546061411412,-0.0007528689865576865,-2.8173650840734865e-05,-0.002001281517007847,0.006804037816649178,0.001703045721840546,0.0021916224530373896,0.002586903646662364,-0.00564812574209661,-0.001583962665331562
2024-09-11 15:30:00,0.01089394170764102,0.031580739999307994,0.008801768335668925,0.010537062460729274,0.009441413579288849,0.009391281875389623,0.005390614429119367,0.0031223860411735416,0.007987549988259346,0.0011188816580744998,0.011706452913939458,-0.004070530994693122
2024-09-11 16:30:00,0.0026934631539150544,0.009065640197322367,0.0021929061414320827,0.002641009237222214,0.006245114197474422,0.004751625169685525,0.004000096430936573,0.0036610102397212074,0.0038515025057552776,-0.0007271733486433618,0.006900140941759503,-0.00034821057731537763
2024-09-11 17:30:00,0.010473549749733913,0.012405243744802341,0.0013545303525628327,0.006857922792191218,0.011337425375227639,0.0024461755414870723,0.002235696252099295,-0.0015999950398697393,0.0038503501453535094,-0.0006501503143123699,-0.004398766902177442,-0.0007466283394927942
2024-09-11 18:30:00,0.005936355985467934,0.0060868091826495885,0.0015780616291598548,0.003477889403690426,0.008312640639602797,0.005948811085166206,0.007283684257060941,0.004746885846642179,0.004206165485459934,-0.0003015015054037562,-0.002574995689190729,0.002883929056171297
2024-09-11 19:30:00,0.006024490526351123,0.007473256534058059,0.0040015312526549,0.0036644281038213933,0.005164582138225349,0.0027809520857644543,-0.0012303178873969145,-0.0007743909634854163,0.0018596693231556216,0.0005168416281389199,-0.0003684144622253527,-0.0010929566791260115
2024-09-12 13:30:00,0.005726906235927309,0.023303626803158117,-0.0035510938898850597,-0.003220804865531335,0.0018960763079176601,0.015793206483298405,-0.004111976955022634,0.00613313535889759,0.002594226568860769,0.012112548831206382,0.018847082740220067,-0.005282831079314043
2024-09-12 14:30:00,-0.005551514780413491,-0.007848158482338441,-0.000765878034900247,-0.0024937083168534713,-0.0017876109148282637,-0.002839810988132463,0.0003393060750074284,0.007535347230126277,-0.0015665288781256947,0.0036943294961906403,0.018330841192899072,-0.00059979567254409
2024-09-12 15:30:00,0.003522446495876075,0.0039108055705412426,0.00013518139941037788,0.0014495371492868614,0.002545019448350949,0.0035316780820027205,-0.001357767532999432,-0.006132224875365466,0.00081060646605291,-0.003141411320222609,-0.005125304803016206,-0.0008503522917777673
2024-09-12 16:30:00,0.0053366253501385685,0.005901058676838211,0.0031042762994291095,0.006673736250828455,0.005124465389410027,0.00729335948372789,0.0036327568630243334,0.00433338245401238,0.004419658121300962,0.002399442413421937,-0.003717929432193401,-0.001061493041285111
2024-09-12 17:30:00,-0.0026538511646840846,0.004661988824993912,0.0023335929728789395,0.007566361921114151,0.00590102072819132,0.0005339587030448456,0.0007249409339475932,0.000989344997345043,0.0022382789642207968,0.0012077149677507393,-0.0025807070353005557,0.0019108535112817293
2024-09-12 18:30:00,0.001044935159686844,-0.0037454054758310207,-0.0008971651921285684,-0.0022263204737669184,0.00010642063271060209,0.0012573073991131167,-0.004321343326965099,-0.001485725389693826,-0.0005904496821935723,5.947318267196522e-06,0.0028671508515127897,0.0007506802176191485
2024-09-12 19:30:00,0.000174094014393944,-0.006440005964325479,-0.00031406798940203373,0.0020156228269323506,0.0004817707390749604,0.0009705321846960047,0.0029676456523741734,0.0025648868771472877,0.00044731921558138765,0.0011800365820651137,0.001145173763222651,0.0004496196125440832
2024-09-13 13:30:00,-0.009047494312265592,-0.006819622710297679,-0.0022459806897456858,0.0004682043342354447,0.002855748382172507,-0.0057033281730785035,-0.0032442245838213424,0.006539738671920148,0.0037673981377164267,0.007889394204410038,0.013922596477859095,0.0004982402091640026
2024-09-13 14:30:00,0.012587331574363425,0.008749306246125244,0.0052700886445897765,0.002757767154723645,-0.0005598204848089594,0.004799495044011337,-0.0021403508865533993,-0.0006252485225752835,0.0013000892109564788,-0.00016836630397065733,-0.012064563310797638,0.0009489406359746155
2024-09-13 15:30:00,-0.00912473229548727,-0.005839009633992198,-0.0010513198534765067,0.00023892978088557726,-0.004222198474423067,-0.004187532743872957,-0.0072737767328252545,-0.00013402783313232192,-0.0004984213771761503,0.0020901402004200875,-0.00200113548027403,0.0010964974253129256
2024-09-13 16:30:00,0.0026706410649603995,0.003279853411541467,0.001224885504949036,0.006321080931721568,0.0031282572398811936,0.006345877065024652,0.002349006258838493,-0.0037154045449616646,0.0021168213383582213,-0.0001257098917886168,-0.008477618523240693,0.0017916722545550101
2024-09-13 17:30:00,-0.000550812902520903,-0.004122549088294569,-0.002614522069229963,-0.0019263529945234836,-0.0014158789077916012,-0.002643350204948547,-0.0034765941207428597,-0.004494793701908861,-0.002401947035012064,0.0005028086909319995,-0.00014290997543664474,-5.0760225436263795e-05
2024-09-13 18:30:00,0.002529170952369597,0.003744611115019225,-0.002091887898474809,0.0005636712047465409,-0.0001769729046374735,-1.011405691730971e-05,0.003036589536044687,0.0011706352465141734,0.0006945731146243972,-0.000670425147269782,0.005898233724961344,-0.0014420896394131688
2024-09-13 19:30:00,0.002848534778409295,8.400568052557844e-05,-0.0003325432176515264,-0.0003081264039952458,-0.002821677581113846,-0.0009432656133796513,-0.0005380713195588527,0.00017993919669034852,0.00028481914177103107,0.00029332634812639924,0.0022929741331774167,-9.962287317488716e-05
